Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,8e-11,8e-11,8e-11,8e-11
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,1,1,1,1
Vertical Position,4.3,4.28,4.3,4.38
Label,,,,
TIME,CH1,CH2,CH3,CH4
-9.992e-08,0.0659375,0.090625,0.0320313,-0.02
-9.972e-08,0.06375,0.0917188,0.0359375,-0.023125
-9.952e-08,0.0642188,0.0948437,0.0328125,-0.0215625
-9.932e-08,0.064375,0.0954688,0.036875,-0.0190625
-9.912e-08,0.0629688,0.0942187,0.034375,-0.0246875
-9.892e-08,0.061875,0.089375,0.03,-0.02375
-9.872e-08,0.061875,0.0929687,0.0339063,-0.0210937
-9.852e-08,0.0604688,0.0875,0.0310938,-0.021875
-9.832e-08,0.0626562,0.095,0.0357813,-0.0214063
-9.812e-08,0.061875,0.0896875,0.0340625,-0.0207812
-9.792e-08,0.0576562,0.0948437,0.0329688,-0.0245312
-9.772e-08,0.05875,0.0923437,0.0303125,-0.0221875
-9.752e-08,0.0685938,0.0975,0.0342187,-0.0154688
-9.732e-08,0.0628125,0.0928125,0.031875,-0.0198437
-9.712e-08,0.06125,0.0909375,0.034375,-0.023125
-9.692e-08,0.0629688,0.09,0.0309375,-0.0214063
-9.672e-08,0.0653125,0.091875,0.0315625,-0.0223438
-9.652e-08,0.0642188,0.09375,0.0354688,-0.0221875
-9.632e-08,0.0632813,0.0964063,0.034375,-0.0239062
-9.612e-08,0.0648438,0.09125,0.0326563,-0.0214063
-9.592e-08,0.063125,0.0932812,0.0339063,-0.0175
-9.572e-08,0.0671875,0.0948437,0.0367188,-0.0179687
-9.552e-08,0.063125,0.0909375,0.0317188,-0.019375
-9.532e-08,0.063125,0.0910937,0.0304688,-0.0190625
-9.512e-08,0.0623438,0.0923437,0.031875,-0.0235937
-9.492e-08,0.0610938,0.0914062,0.033125,-0.0235937
-9.472e-08,0.0660938,0.094375,0.03625,-0.0167187
-9.452e-08,0.0623438,0.0896875,0.0321875,-0.0232813
-9.432e-08,0.060625,0.0932812,0.031875,-0.0246875
-9.412e-08,0.060625,0.0939062,0.0332812,-0.02375
-9.392e-08,0.06625,0.09375,0.0354688,-0.0215625
-9.372e-08,0.0657813,0.0945313,0.0357813,-0.0217187
-9.352e-08,0.0634375,0.09125,0.0304688,-0.0214063
-9.332e-08,0.0628125,0.0928125,0.03125,-0.020625
-9.312e-08,0.061875,0.09375,0.033125,-0.0196875
-9.292e-08,0.065,0.0948437,0.0382813,-0.019375
-9.272e-08,0.0615625,0.0935938,0.0334375,-0.0245312
-9.252e-08,0.0614063,0.0876563,0.0296875,-0.0226562
-9.232e-08,0.0615625,0.0940625,0.034375,-0.0204688
-9.212e-08,0.0603125,0.0878125,0.0301563,-0.0215625
-9.192e-08,0.0625,0.0946875,0.0348438,-0.0207812
