Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-16.02424349,0.00000000,-3.93700800,3.93700800,0.00787402
-15.22424348,0.00000000,-3.93700800,0.00000000,0.00000000
-14.42424347,-3.93700800,-3.93700800,3.93700800,0.00787402
-13.62424346,0.00000000,-3.93700800,7.87401500,0.00000000
-12.82424344,3.93700800,-3.93700800,7.87401500,0.00787402
-12.02424343,0.00000000,-3.93700800,3.93700800,0.00787402
-11.22424342,-3.93700800,0.00000000,3.93700800,0.00787402
-10.42424341,0.00000000,0.00000000,3.93700800,0.00787402
-9.62424340,0.00000000,0.00000000,3.93700800,0.00787402
-8.82424339,-3.93700800,-7.87401500,3.93700800,0.00000000
-8.02424338,-3.93700800,0.00000000,3.93700800,0.00787402
-7.22424337,0.00000000,0.00000000,0.00000000,0.00787402
-6.42424336,0.00000000,0.00000000,7.87401500,0.00787402
-5.62424335,0.00000000,-7.87401500,7.87401500,0.00787402
-4.82424334,0.00000000,-3.93700800,7.87401500,0.00787402
-4.02424333,0.00000000,-3.93700800,0.00000000,0.00787402
-3.22424332,0.00000000,-3.93700800,0.00000000,0.00787402
-2.42424331,0.00000000,-3.93700800,3.93700800,0.00787402
-1.62424330,-3.93700800,-3.93700800,7.87401500,0.00787402
-0.82424328,3.93700800,-3.93700800,0.00000000,0.00787402
-0.02424327,0.00000000,-3.93700800,31.49606000,0.00787402
0.77575674,0.00000000,0.00000000,291.33860000,0.00787402
1.57575675,-31.49606000,0.00000000,102.36220000,0.00787402
2.37575676,-216.53540000,-3.93700800,0.00000000,0.00787402
3.17575677,-437.00780000,-43.30709000,-11.81102000,-0.08661418
3.97575678,-468.50390000,-259.84250000,0.00000000,-0.46456690
4.77575679,-334.64560000,-437.00780000,7.87401500,-0.67716530
5.57575680,-181.10240000,-385.82680000,7.87401500,-0.44094490
6.37575681,-66.92913000,-224.40940000,3.93700800,-0.17322840
7.17575682,0.00000000,-110.23620000,3.93700800,-0.06299213
7.97575683,-3.93700800,-51.18110000,3.93700800,-0.03149606
8.77575684,-19.68504000,-27.55905000,3.93700800,-0.03937008
9.57575685,-27.55905000,3.93700800,0.00000000,-0.03937008
10.37575686,-31.49606000,27.55905000,3.93700800,-0.01574803
11.17575688,-7.87401500,11.81102000,3.93700800,0.00000000
11.97575689,7.87401500,-15.74803000,0.00000000,0.01574803
12.77575690,27.55905000,-31.49606000,3.93700800,0.01574803
13.57575691,19.68504000,-23.62205000,3.93700800,0.02362205
14.37575692,0.00000000,-11.81102000,7.87401500,0.01574803
15.17575693,-15.74803000,-11.81102000,3.93700800,0.00000000
15.97575694,-19.68504000,-15.74803000,3.93700800,0.00000000
16.77575695,-11.81102000,-15.74803000,3.93700800,0.00000000
17.57575696,3.93700800,-3.93700800,3.93700800,0.01574803
18.37575697,11.81102000,3.93700800,3.93700800,0.01574803
19.17575698,3.93700800,3.93700800,3.93700800,0.00787402
19.97575699,-3.93700800,0.00000000,7.87401500,0.00000000
20.77575700,-11.81102000,-3.93700800,3.93700800,0.00787402
21.57575701,-11.81102000,0.00000000,3.93700800,0.00000000
22.37575703,-3.93700800,0.00000000,3.93700800,0.00787402
23.17575704,3.93700800,-3.93700800,3.93700800,0.00787402
23.97575705,3.93700800,-7.87401500,0.00000000,0.00000000
24.77575706,0.00000000,-3.93700800,3.93700800,0.00000000
25.57575707,-3.93700800,0.00000000,3.93700800,0.00000000
26.37575708,-3.93700800,-7.87401500,3.93700800,0.00787402
27.17575709,0.00000000,-3.93700800,3.93700800,0.00000000
27.97575710,3.93700800,-3.93700800,3.93700800,0.00000000
28.77575711,0.00000000,-3.93700800,3.93700800,0.00000000
29.57575712,0.00000000,0.00000000,7.87401500,0.00787402
30.37575713,-7.87401500,-3.93700800,3.93700800,0.00000000
31.17575714,-3.93700800,-3.93700800,7.87401500,-0.00787402
31.97575715,0.00000000,-3.93700800,3.93700800,0.00000000
32.77575716,0.00000000,-3.93700800,7.87401500,0.00787402
33.57575717,0.00000000,-3.93700800,3.93700800,0.00787402
34.37575719,-3.93700800,0.00000000,3.93700800,0.00787402
35.17575720,-3.93700800,-3.93700800,3.93700800,0.00000000
35.97575721,0.00000000,-3.93700800,3.93700800,0.00787402
36.77575722,0.00000000,0.00000000,3.93700800,0.01574803
37.57575723,3.93700800,3.93700800,3.93700800,0.00787402
38.37575724,3.93700800,3.93700800,7.87401500,0.00787402
39.17575725,3.93700800,0.00000000,3.93700800,0.00787402
