Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-16.21333312,0.00000000,0.00000000,7.87401500,0.00787402
-15.41333311,0.00000000,-3.93700800,3.93700800,0.00000000
-14.61333310,0.00000000,0.00000000,3.93700800,0.00787402
-13.81333309,-3.93700800,0.00000000,0.00000000,0.00000000
-13.01333308,0.00000000,0.00000000,3.93700800,0.00787402
-12.21333307,0.00000000,-3.93700800,7.87401500,0.00000000
-11.41333306,0.00000000,-3.93700800,3.93700800,0.00787402
-10.61333305,0.00000000,-3.93700800,3.93700800,0.00787402
-9.81333304,0.00000000,-3.93700800,3.93700800,0.00787402
-9.01333302,0.00000000,0.00000000,3.93700800,0.00000000
-8.21333301,-3.93700800,-3.93700800,3.93700800,0.00787402
-7.41333300,-3.93700800,-3.93700800,3.93700800,0.00787402
-6.61333299,0.00000000,-3.93700800,3.93700800,0.00000000
-5.81333298,3.93700800,0.00000000,0.00000000,0.00787402
-5.01333297,0.00000000,-3.93700800,3.93700800,0.00787402
-4.21333296,0.00000000,-7.87401500,3.93700800,0.00000000
-3.41333295,0.00000000,-7.87401500,3.93700800,0.00787402
-2.61333294,3.93700800,0.00000000,3.93700800,0.00787402
-1.81333293,0.00000000,-3.93700800,3.93700800,0.00787402
-1.01333292,0.00000000,0.00000000,3.93700800,0.00787402
-0.21333291,0.00000000,0.00000000,7.87401500,0.00787402
0.58666710,-3.93700800,3.93700800,125.98420000,0.00000000
1.38666711,-7.87401500,0.00000000,311.02360000,0.00787402
2.18666713,-78.74015000,-3.93700800,86.61417000,0.00000000
2.98666714,-318.89760000,-11.81102000,-7.87401500,0.00000000
3.78666715,-480.31490000,-118.11020000,-7.87401500,-0.18897640
4.58666716,-433.07080000,-370.07870000,3.93700800,-0.57480320
5.38666717,-275.59050000,-468.50390000,7.87401500,-0.62204720
6.18666718,-145.66930000,-330.70860000,3.93700800,-0.33070870
6.98666719,-35.43307000,-169.29130000,3.93700800,-0.11811020
7.78666720,0.00000000,-74.80315000,3.93700800,-0.04724409
8.58666721,-11.81102000,-35.43307000,3.93700800,-0.03149606
9.38666722,-19.68504000,-19.68504000,3.93700800,-0.03937008
10.18666723,-27.55905000,15.74803000,3.93700800,-0.03149606
10.98666724,-27.55905000,27.55905000,3.93700800,-0.01574803
11.78666725,-3.93700800,3.93700800,3.93700800,0.00787402
12.58666726,19.68504000,-23.62205000,3.93700800,0.01574803
13.38666727,27.55905000,-31.49606000,0.00000000,0.01574803
14.18666729,15.74803000,-23.62205000,3.93700800,0.02362205
14.98666730,-3.93700800,-15.74803000,3.93700800,0.00787402
15.78666731,-19.68504000,-15.74803000,0.00000000,0.00000000
16.58666732,-11.81102000,-19.68504000,3.93700800,0.00000000
17.38666733,-7.87401500,-7.87401500,3.93700800,0.00787402
18.18666734,7.87401500,0.00000000,3.93700800,0.01574803
18.98666735,7.87401500,3.93700800,0.00000000,0.00787402
19.78666736,-3.93700800,3.93700800,3.93700800,0.00000000
20.58666737,-3.93700800,-3.93700800,3.93700800,0.00787402
21.38666738,-11.81102000,-3.93700800,3.93700800,0.00787402
22.18666739,-3.93700800,3.93700800,3.93700800,0.01574803
22.98666740,-3.93700800,0.00000000,3.93700800,0.00787402
23.78666741,3.93700800,-7.87401500,3.93700800,0.00787402
24.58666742,3.93700800,-3.93700800,3.93700800,0.00787402
25.38666743,0.00000000,-3.93700800,3.93700800,0.00787402
26.18666745,-7.87401500,0.00000000,3.93700800,0.00787402
26.98666746,-7.87401500,0.00000000,3.93700800,0.00000000
27.78666747,0.00000000,-7.87401500,7.87401500,0.00000000
28.58666748,0.00000000,-11.81102000,7.87401500,0.00787402
29.38666749,3.93700800,-3.93700800,3.93700800,0.00000000
30.18666750,0.00000000,-3.93700800,3.93700800,0.00000000
30.98666751,-3.93700800,-3.93700800,3.93700800,0.00000000
31.78666752,-3.93700800,-3.93700800,3.93700800,-0.00787402
32.58666753,0.00000000,-3.93700800,3.93700800,0.00787402
33.38666754,7.87401500,0.00000000,7.87401500,0.01574803
34.18666755,-3.93700800,0.00000000,3.93700800,0.00787402
34.98666756,-3.93700800,0.00000000,3.93700800,0.00787402
35.78666757,0.00000000,0.00000000,3.93700800,0.00787402
36.58666758,-3.93700800,0.00000000,0.00000000,0.00787402
37.38666760,0.00000000,3.93700800,3.93700800,0.00787402
38.18666761,0.00000000,3.93700800,0.00000000,0.00787402
38.98666762,0.00000000,-3.93700800,3.93700800,0.00000000
