Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-16.02500022,0.00000000,0.00000000,7.87401500,0.00000000
-15.22500021,0.00000000,0.00000000,3.93700800,0.00787402
-14.42500019,0.00000000,0.00000000,3.93700800,0.00787402
-13.62500018,0.00000000,-3.93700800,3.93700800,0.00787402
-12.82500017,0.00000000,0.00000000,3.93700800,0.00787402
-12.02500016,0.00000000,-3.93700800,3.93700800,0.00787402
-11.22500015,0.00000000,0.00000000,3.93700800,0.00000000
-10.42500014,3.93700800,0.00000000,3.93700800,0.00787402
-9.62500013,0.00000000,-3.93700800,3.93700800,0.00787402
-8.82500012,0.00000000,-3.93700800,3.93700800,0.00000000
-8.02500011,0.00000000,0.00000000,3.93700800,0.00787402
-7.22500010,0.00000000,-3.93700800,3.93700800,0.00787402
-6.42500009,0.00000000,0.00000000,3.93700800,0.00787402
-5.62500008,0.00000000,-7.87401500,3.93700800,0.00000000
-4.82500007,0.00000000,-3.93700800,3.93700800,0.00787402
-4.02500006,-3.93700800,0.00000000,3.93700800,0.00787402
-3.22500004,0.00000000,0.00000000,3.93700800,0.00787402
-2.42500003,0.00000000,-7.87401500,3.93700800,0.00000000
-1.62500002,0.00000000,-3.93700800,3.93700800,0.00000000
-0.82500001,-3.93700800,-7.87401500,3.93700800,0.00787402
-0.02500000,-3.93700800,0.00000000,31.49606000,0.00000000
0.77500001,-3.93700800,0.00000000,283.46450000,0.00000000
1.57500002,-39.37008000,-3.93700800,86.61417000,0.00787402
2.37500003,-224.40940000,-3.93700800,-3.93700800,0.00000000
3.17500004,-444.88190000,-59.05511000,-11.81102000,-0.09448819
3.97500005,-460.62990000,-279.52750000,3.93700800,-0.46456690
4.77500006,-322.83460000,-440.94490000,11.81102000,-0.65354330
5.57500007,-177.16530000,-366.14170000,7.87401500,-0.40944880
6.37500008,-70.86613000,-196.85040000,3.93700800,-0.15748030
7.17500009,0.00000000,-98.42519000,7.87401500,-0.05511811
7.97500010,-7.87401500,-47.24409000,3.93700800,-0.03149606
8.77500012,-19.68504000,-23.62205000,3.93700800,-0.03149606
9.57500013,-27.55905000,7.87401500,3.93700800,-0.03149606
10.37500014,-27.55905000,27.55905000,3.93700800,-0.02362205
11.17500015,-11.81102000,7.87401500,3.93700800,0.00000000
11.97500016,11.81102000,-19.68504000,3.93700800,0.01574803
12.77500017,27.55905000,-31.49606000,0.00000000,0.01574803
13.57500018,19.68504000,-27.55905000,3.93700800,0.01574803
14.37500019,0.00000000,-23.62205000,3.93700800,0.00787402
15.17500020,-11.81102000,-11.81102000,3.93700800,0.00000000
15.97500021,-15.74803000,-15.74803000,3.93700800,0.00000000
16.77500022,-15.74803000,-11.81102000,3.93700800,0.00787402
17.57500023,3.93700800,0.00000000,3.93700800,0.00787402
18.37500024,11.81102000,7.87401500,3.93700800,0.00787402
19.17500025,0.00000000,0.00000000,3.93700800,0.00787402
19.97500026,-3.93700800,0.00000000,3.93700800,0.00000000
20.77500028,-11.81102000,-3.93700800,3.93700800,0.00000000
21.57500029,-11.81102000,-3.93700800,3.93700800,0.00787402
22.37500030,0.00000000,3.93700800,0.00000000,0.00787402
23.17500031,7.87401500,0.00000000,0.00000000,0.00787402
23.97500032,3.93700800,-7.87401500,3.93700800,0.00787402
24.77500033,-3.93700800,-3.93700800,3.93700800,0.00000000
25.57500034,-7.87401500,0.00000000,0.00000000,0.00000000
26.37500035,-3.93700800,-3.93700800,0.00000000,0.00000000
27.17500036,-3.93700800,-7.87401500,3.93700800,-0.00787402
27.97500037,3.93700800,-7.87401500,3.93700800,0.00787402
28.77500038,0.00000000,0.00000000,7.87401500,0.00000000
29.57500039,0.00000000,-3.93700800,3.93700800,0.00000000
30.37500040,-3.93700800,-3.93700800,3.93700800,-0.00787402
31.17500041,-3.93700800,-7.87401500,3.93700800,0.00000000
31.97500043,-3.93700800,-3.93700800,3.93700800,0.00000000
32.77500044,0.00000000,-3.93700800,3.93700800,0.00000000
33.57500045,0.00000000,0.00000000,3.93700800,0.00787402
34.37500046,-3.93700800,0.00000000,3.93700800,0.00000000
35.17500047,-3.93700800,-7.87401500,3.93700800,0.00787402
35.97500048,0.00000000,-3.93700800,0.00000000,0.01574803
36.77500049,-3.93700800,0.00000000,3.93700800,0.00787402
37.57500050,0.00000000,3.93700800,3.93700800,0.00787402
38.37500051,0.00000000,0.00000000,3.93700800,0.00787402
39.17500052,0.00000000,-3.93700800,3.93700800,0.00787402
