Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-16.17999978,-3.93700800,-3.93700800,3.93700800,0.00000000
-15.37999977,0.00000000,-3.93700800,3.93700800,0.00787402
-14.57999976,3.93700800,-3.93700800,0.00000000,0.00787402
-13.77999975,3.93700800,0.00000000,3.93700800,0.00787402
-12.97999974,0.00000000,0.00000000,0.00000000,0.00787402
-12.17999973,0.00000000,-3.93700800,3.93700800,0.00787402
-11.37999972,-3.93700800,-3.93700800,3.93700800,0.00787402
-10.57999971,0.00000000,0.00000000,3.93700800,0.00787402
-9.77999970,0.00000000,-3.93700800,3.93700800,0.00787402
-8.97999969,0.00000000,0.00000000,3.93700800,0.00787402
-8.17999968,0.00000000,0.00000000,3.93700800,0.00000000
-7.37999967,0.00000000,0.00000000,3.93700800,0.00000000
-6.57999966,-3.93700800,-3.93700800,3.93700800,0.00787402
-5.77999965,0.00000000,0.00000000,3.93700800,0.00000000
-4.97999963,3.93700800,0.00000000,3.93700800,0.00787402
-4.17999962,0.00000000,0.00000000,0.00000000,0.00787402
-3.37999961,3.93700800,-3.93700800,0.00000000,0.00787402
-2.57999960,0.00000000,0.00000000,3.93700800,0.00000000
-1.77999959,0.00000000,-3.93700800,3.93700800,0.00787402
-0.97999958,0.00000000,-3.93700800,7.87401500,0.00787402
-0.17999957,0.00000000,-3.93700800,3.93700800,0.00787402
0.62000044,-3.93700800,-3.93700800,161.41730000,0.00787402
1.42000045,-11.81102000,0.00000000,240.15750000,0.00787402
2.22000046,-106.29920000,0.00000000,23.62205000,0.00787402
3.02000047,-346.45670000,-11.81102000,-15.74803000,-0.01574803
3.82000048,-472.44090000,-145.66930000,-3.93700800,-0.24409450
4.62000049,-397.63780000,-381.88970000,7.87401500,-0.60629920
5.42000050,-244.09450000,-437.00780000,3.93700800,-0.57480320
6.22000051,-118.11020000,-295.27560000,3.93700800,-0.28346460
7.02000053,-23.62205000,-137.79530000,3.93700800,-0.09448819
7.82000054,0.00000000,-62.99212000,3.93700800,-0.03937008
8.62000055,-15.74803000,-31.49606000,3.93700800,-0.02362205
9.42000056,-19.68504000,-7.87401500,7.87401500,-0.03937008
10.22000057,-23.62205000,23.62205000,3.93700800,-0.03149606
11.02000058,-15.74803000,27.55905000,3.93700800,-0.01574803
11.82000059,7.87401500,0.00000000,11.81102000,0.00787402
12.62000060,15.74803000,-23.62205000,0.00000000,0.01574803
13.42000061,19.68504000,-23.62205000,3.93700800,0.02362205
14.22000062,3.93700800,-23.62205000,0.00000000,0.01574803
15.02000063,-7.87401500,-15.74803000,0.00000000,0.00787402
15.82000064,-11.81102000,-19.68504000,3.93700800,0.00000000
16.62000065,-7.87401500,-15.74803000,3.93700800,0.00000000
17.42000066,-3.93700800,-7.87401500,3.93700800,0.01574803
18.22000067,7.87401500,3.93700800,0.00000000,0.02362205
19.02000069,3.93700800,3.93700800,3.93700800,0.00787402
19.82000070,0.00000000,0.00000000,7.87401500,0.00000000
20.62000071,-7.87401500,-7.87401500,3.93700800,0.00787402
21.42000072,-11.81102000,-3.93700800,3.93700800,0.00787402
22.22000073,0.00000000,-3.93700800,3.93700800,0.00787402
23.02000074,-3.93700800,0.00000000,3.93700800,0.00787402
23.82000075,0.00000000,-7.87401500,3.93700800,0.00787402
24.62000076,3.93700800,-3.93700800,3.93700800,0.00787402
25.42000077,-3.93700800,-3.93700800,0.00000000,0.00000000
26.22000078,-3.93700800,-3.93700800,3.93700800,0.00000000
27.02000079,0.00000000,0.00000000,3.93700800,-0.00787402
27.82000080,0.00000000,-7.87401500,7.87401500,0.00000000
28.62000081,0.00000000,0.00000000,3.93700800,0.00000000
29.42000082,0.00000000,0.00000000,7.87401500,0.00000000
30.22000084,-3.93700800,0.00000000,3.93700800,0.00000000
31.02000085,-7.87401500,-3.93700800,3.93700800,0.00000000
31.82000086,-3.93700800,-3.93700800,7.87401500,0.00000000
32.62000087,0.00000000,0.00000000,3.93700800,0.00787402
33.42000088,0.00000000,0.00000000,3.93700800,0.00787402
34.22000089,0.00000000,-3.93700800,7.87401500,0.00787402
35.02000090,-3.93700800,3.93700800,3.93700800,0.00000000
35.82000091,0.00000000,0.00000000,3.93700800,0.00787402
36.62000092,0.00000000,0.00000000,3.93700800,0.00000000
37.42000093,0.00000000,0.00000000,3.93700800,0.00787402
38.22000094,0.00000000,0.00000000,3.93700800,0.00787402
39.02000095,-3.93700800,3.93700800,3.93700800,0.00787402
