Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.300e-08,-0.0127344,-0.009875,-0.00765625,0.00240625
-3.280e-08,-0.0123906,-0.00989062,-0.00775,0.0026875
-3.260e-08,-0.0126719,-0.00998437,-0.00775,0.00242188
-3.240e-08,-0.0125781,-0.00979687,-0.00778125,0.00267187
-3.220e-08,-0.0125625,-0.0100156,-0.00809375,0.00264063
-3.200e-08,-0.0128437,-0.0100781,-0.00776562,0.00285937
-3.180e-08,-0.0126094,-0.00990625,-0.00785938,0.0024375
-3.160e-08,-0.0130625,-0.0101406,-0.00746875,0.00271875
-3.140e-08,-0.0124844,-0.010125,-0.00796875,0.0023125
-3.120e-08,-0.0127031,-0.0100625,-0.00754688,0.00278125
-3.100e-08,-0.0125781,-0.0104063,-0.00796875,0.002125
-3.080e-08,-0.0127813,-0.0102031,-0.007875,0.00245313
-3.060e-08,-0.0124687,-0.009375,-0.00795313,0.0025
-3.040e-08,-0.0127813,-0.0096875,-0.00792187,0.0025625
-3.020e-08,-0.01275,-0.0102031,-0.0079375,0.0026875
-3.000e-08,-0.0128437,-0.0100469,-0.00784375,0.0025625
-2.980e-08,-0.0126562,-0.0100312,-0.00792187,0.00223438
-2.960e-08,-0.0125781,-0.0103125,-0.00784375,0.00264063
-2.940e-08,-0.0124844,-0.0103437,-0.00773438,0.00242188
-2.920e-08,-0.0126875,-0.0101719,-0.00767187,0.00289063
-2.900e-08,-0.0125469,-0.00970312,-0.0074375,0.00309375
-2.880e-08,-0.0125312,-0.00979687,-0.00795313,0.00226562
-2.860e-08,-0.01275,-0.0100156,-0.00792187,0.00259375
-2.840e-08,-0.0126094,-0.00982812,-0.00803125,0.00257813
-2.820e-08,-0.0126562,-0.0099375,-0.00820312,0.002375
-2.800e-08,-0.0127813,-0.0101562,-0.008,0.00232813
-2.780e-08,-0.0125156,-0.0094375,-0.0076875,0.00309375
-2.760e-08,-0.0131094,-0.0101875,-0.008,0.0025625
-2.740e-08,-0.0126719,-0.0100781,-0.0080625,0.00251563
-2.720e-08,-0.0126406,-0.0101562,-0.00775,0.00270313
-2.700e-08,-0.0123281,-0.00982812,-0.00798437,0.00282813
-2.680e-08,-0.0125,-0.0096875,-0.00795313,0.00245313
-2.660e-08,-0.0128125,-0.00976562,-0.00792187,0.00228125
-2.640e-08,-0.0125625,-0.0098125,-0.0078125,0.00257813
-2.620e-08,-0.0126562,-0.0099375,-0.00817187,0.00264063
-2.600e-08,-0.0123437,-0.00984375,-0.0080625,0.002625
-2.580e-08,-0.0125625,-0.0101562,-0.00817187,0.00264063
