Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.002,0.002,0.002,0.002
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
2.980e-08,0.00457562,0.00600187,-0.00216812,0.00506781
3.000e-08,0.00191562,0.00545531,-0.0022275,0.00421875
3.020e-08,-0.000351563,0.00488687,-0.00223563,0.00321594
3.040e-08,-0.00190125,0.00428094,-0.00223594,0.00225063
3.060e-08,-0.00236531,0.00358656,-0.00223375,0.00150437
3.080e-08,-0.00239594,0.00283969,-0.00222563,0.0011325
3.100e-08,-0.00239594,0.00211625,-0.00221406,0.00122031
3.120e-08,-0.00239188,0.0015375,-0.00217563,0.0017475
3.140e-08,-0.00239469,0.00122062,-0.00191219,0.00257438
3.160e-08,-0.00237156,0.00135281,-0.00112625,0.00357094
3.180e-08,-0.00233781,0.00189969,0.00082625,0.0045725
3.200e-08,-0.00219281,0.00282375,0.00336281,0.00548656
3.220e-08,-0.00201719,0.00388094,0.0056925,0.00619938
3.240e-08,-0.00170531,0.00487156,0.00760281,0.00659313
3.260e-08,-0.000555,0.00561531,0.00907625,0.00659219
3.280e-08,0.00170344,0.0059575,0.0100156,0.0061625
3.300e-08,0.00407281,0.00582656,0.01048,0.00532156
3.320e-08,0.00622313,0.00528,0.0104378,0.004155
3.340e-08,0.00806406,0.00438031,0.00993344,0.00282
3.360e-08,0.00940625,0.00328687,0.00906062,0.00148313
3.380e-08,0.0101997,0.00220656,0.00788063,0.000332812
3.400e-08,0.0103238,0.00132312,0.00646688,-0.000559063
3.420e-08,0.009855,0.000790312,0.00487906,-0.0011275
3.440e-08,0.00882031,0.00069875,0.00309844,-0.00137969
3.460e-08,0.00729156,0.001,0.00117094,-0.00143813
3.480e-08,0.00542688,0.00162594,-0.000638125,-0.00140719
3.500e-08,0.00338625,0.00237844,-0.00160906,-0.00125875
3.520e-08,0.00134219,0.00303937,-0.00203563,-0.000951563
3.540e-08,-0.000520937,0.00341562,-0.00218844,-0.000435312
3.560e-08,-0.00188031,0.0034075,-0.00221438,0.0003275
3.580e-08,-0.00235,0.0030275,-0.00223406,0.00128031
3.600e-08,-0.00237781,0.00237875,-0.00223375,0.0022625
3.620e-08,-0.00234281,0.00155062,-0.00221656,0.00307062
3.640e-08,-0.00220875,0.000699687,-0.00221875,0.0035175
3.660e-08,-0.00195125,-6.625e-05,-0.00206969,0.00355188
3.680e-08,-0.00156563,-0.000695,-0.00160125,0.00312406
3.700e-08,-0.000950937,-0.00113156,0.000109687,0.00228969
3.720e-08,-0.000113125,-0.00141938,0.00286656,0.00110406
3.740e-08,0.000832813,-0.00162313,0.00547469,-0.000303437
3.760e-08,0.00166594,-0.00175594,0.00763594,-0.001565
3.780e-08,0.00231344,-0.00184875,0.00922,-0.00204812
3.800e-08,0.00277437,-0.00196,0.0101319,-0.002095
3.820e-08,0.00304625,-0.00209594,0.0103966,-0.00211719
3.840e-08,0.00321625,-0.00213875,0.0100012,-0.00211469
3.860e-08,0.00328656,-0.00224938,0.00902063,-0.00211906
3.880e-08,0.00327531,-0.00226656,0.00756375,-0.00211406
3.900e-08,0.00319531,-0.00225594,0.00572344,-0.00211062
3.920e-08,0.00303156,-0.00223781,0.003645,-0.00207844
3.940e-08,0.00281438,-0.00212469,0.00144656,-0.0019075
3.960e-08,0.00252625,-0.00181969,-0.000579688,-0.00146969
3.980e-08,0.00215563,-0.000979688,-0.00166875,-0.000873125
4.000e-08,0.0016975,0.000189062,-0.00206125,-0.000353437
4.020e-08,0.00123375,0.00117437,-0.00220031,3.46875e-05
4.040e-08,0.000804687,0.00183062,-0.00222,0.000286562
4.060e-08,0.000464687,0.00202844,-0.00222063,0.000414688
4.080e-08,0.000228125,0.00178094,-0.00221156,0.000430625
4.100e-08,9.875e-05,0.00111375,-0.00219281,0.00030125
4.120e-08,7.125e-05,0.000209687,-0.00206062,7.1875e-05
4.140e-08,0.00017,-0.000785313,-0.00184188,-0.000265625
4.160e-08,0.000348437,-0.00159125,-0.00129,-0.000685625
4.180e-08,0.000604688,-0.00194219,-0.000359688,-0.00117344
4.200e-08,0.000890312,-0.00205719,0.000986562,-0.00160719
4.220e-08,0.00118969,-0.00210156,0.002395,-0.00186812
4.240e-08,0.00147344,-0.00208406,0.00366719,-0.00193469
4.260e-08,0.00171563,-0.00196563,0.00478094,-0.00193406
4.280e-08,0.00188469,-0.00185031,0.005705,-0.00192563
4.300e-08,0.0020125,-0.00166125,0.00645,-0.00176063
4.320e-08,0.0019975,-0.00139563,0.00690219,-0.001305
4.340e-08,0.00186406,-0.00113781,0.00706125,-0.000574375
4.360e-08,0.00162906,-0.000934688,0.00683875,0.000219375
4.380e-08,0.001315,-0.00078875,0.00621031,0.000965937
4.400e-08,0.0009775,-0.000593125,0.00518344,0.0016075
4.420e-08,0.000654063,-0.000331875,0.00381844,0.00203687
4.440e-08,0.000427187,3.625e-05,0.00220469,0.00226031
4.460e-08,0.000310625,0.000447187,0.000498437,0.00225
4.480e-08,0.000319062,0.000904062,-0.000938438,0.002095
4.500e-08,0.000425312,0.00129969,-0.00168969,0.00185312
4.520e-08,0.0005925,0.00161094,-0.00202594,0.00162406
4.540e-08,0.000811562,0.00182406,-0.0021625,0.0014825
4.560e-08,0.000988437,0.00192625,-0.00218969,0.00144594
4.580e-08,0.00105437,0.00197562,-0.00219563,0.00148656
4.600e-08,0.000993437,0.00206031,-0.00212313,0.00161
4.620e-08,0.000820625,0.0022125,-0.00201656,0.00178469
4.640e-08,0.000532813,0.002475,-0.00174,0.00197812
4.660e-08,0.000225,0.0028425,-0.00130969,0.00222094
