Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
-2.560e-08,-0.0129687,-0.00960937,-0.00642187,0.00323438
-2.540e-08,-0.0122344,-0.00978125,-0.00614063,0.00325
-2.520e-08,-0.0124844,-0.00973438,-0.0064375,0.002875
-2.500e-08,-0.0123281,-0.00965625,-0.0063125,0.00307813
-2.480e-08,-0.0125312,-0.00946875,-0.00667187,0.0030625
-2.460e-08,-0.0123125,-0.01025,-0.00657812,0.0030625
-2.440e-08,-0.0125938,-0.00992187,-0.00646875,0.00315625
-2.420e-08,-0.012125,-0.00914063,-0.00598437,0.00370313
-2.400e-08,-0.0125,-0.00932812,-0.00632812,0.00340625
-2.380e-08,-0.0127188,-0.00970312,-0.00653125,0.0031875
-2.360e-08,-0.0125625,-0.00976562,-0.00640625,0.0031875
-2.340e-08,-0.0123125,-0.00971875,-0.00646875,0.00315625
-2.320e-08,-0.01225,-0.00948437,-0.0066875,0.00304688
-2.300e-08,-0.012,-0.00959375,-0.0065625,0.00296875
-2.280e-08,-0.01275,-0.00920312,-0.00646875,0.00304688
-2.260e-08,-0.0123437,-0.00975,-0.00598437,0.00357813
-2.240e-08,-0.0123437,-0.0095,-0.00690625,0.00253125
-2.220e-08,-0.0125156,-0.00942187,-0.00657812,0.00301563
-2.200e-08,-0.0125469,-0.0095625,-0.00653125,0.00334375
-2.180e-08,-0.0122656,-0.00989062,-0.00646875,0.00285937
-2.160e-08,-0.0126875,-0.0095625,-0.00684375,0.0030625
-2.140e-08,-0.0121094,-0.00932812,-0.00592187,0.00348438
-2.120e-08,-0.0125,-0.00979687,-0.00714063,0.0028125
-2.100e-08,-0.0124063,-0.01,-0.00654688,0.003125
-2.080e-08,-0.0125312,-0.01,-0.00670312,0.00317187
-2.060e-08,-0.0122188,-0.00951562,-0.00645313,0.00329688
-2.040e-08,-0.0123125,-0.00915625,-0.00626562,0.00310938
-2.020e-08,-0.0124844,-0.0094375,-0.00646875,0.00285937
-2.000e-08,-0.0121562,-0.00951562,-0.00679687,0.00310938
-1.980e-08,-0.0122813,-0.00975,-0.0065,0.003125
-1.960e-08,-0.0122188,-0.0091875,-0.00675,0.00309375
-1.940e-08,-0.0124063,-0.00960937,-0.00675,0.00303125
-1.920e-08,-0.012625,-0.00964063,-0.00673438,0.0031875
-1.900e-08,-0.01225,-0.00979687,-0.00634375,0.00323438
-1.880e-08,-0.0123906,-0.0096875,-0.00685938,0.00301563
-1.860e-08,-0.0121406,-0.00989062,-0.00653125,0.00275
-1.840e-08,-0.0124219,-0.0099375,-0.00673438,0.00290625
-1.820e-08,-0.0120156,-0.0102812,-0.006625,0.002625
-1.800e-08,-0.0124844,-0.00998437,-0.00671875,0.00325
-1.780e-08,-0.0122188,-0.00925,-0.006,0.0031875
-1.760e-08,-0.0123281,-0.00923438,-0.00646875,0.003
-1.740e-08,-0.0122344,-0.00998437,-0.00645313,0.0028125
-1.720e-08,-0.0127031,-0.009875,-0.0065625,0.00323438
-1.700e-08,-0.0121094,-0.00998437,-0.0064375,0.00307813
-1.680e-08,-0.0123125,-0.00978125,-0.00695313,0.00307813
-1.660e-08,-0.0121562,-0.0095,-0.00648437,0.00285937
-1.640e-08,-0.0127031,-0.0091875,-0.00640625,0.0030625
-1.620e-08,-0.0124844,-0.00971875,-0.00628125,0.00334375
-1.600e-08,-0.0122344,-0.00959375,-0.00634375,0.00303125
-1.580e-08,-0.0124687,-0.00992187,-0.00665625,0.002875
-1.560e-08,-0.0126562,-0.00960937,-0.00635938,0.00320313
-1.540e-08,-0.0121406,-0.0101719,-0.0066875,0.00254688
-1.520e-08,-0.0122656,-0.0094375,-0.00689062,0.00328125
-1.500e-08,-0.0121094,-0.00920312,-0.00557812,0.00378125
-1.480e-08,-0.0124844,-0.0095625,-0.00710937,0.00278125
-1.460e-08,-0.0123125,-0.00964063,-0.0065625,0.00326562
-1.440e-08,-0.0122813,-0.0095625,-0.00696875,0.00307813
-1.420e-08,-0.0121406,-0.00959375,-0.00632812,0.00328125
-1.400e-08,-0.0121562,-0.0091875,-0.00634375,0.00314063
-1.380e-08,-0.0124063,-0.00979687,-0.00639062,0.00323438
-1.360e-08,-0.0120312,-0.00953125,-0.00685938,0.003
-1.340e-08,-0.01225,-0.0095625,-0.0064375,0.00290625
-1.320e-08,-0.0121562,-0.00917187,-0.00678125,0.002875
-1.300e-08,-0.0120625,-0.00975,-0.00675,0.003375
-1.280e-08,-0.0130156,-0.00971875,-0.00665625,0.00315625
-1.260e-08,-0.01225,-0.00971875,-0.00615625,0.003125
-1.240e-08,-0.0124844,-0.00973438,-0.0064375,0.0030625
-1.220e-08,-0.0121719,-0.00979687,-0.00634375,0.00292188
-1.200e-08,-0.0123437,-0.00965625,-0.00678125,0.00282813
-1.180e-08,-0.0122969,-0.00985938,-0.00648437,0.003
-1.160e-08,-0.0125938,-0.00954688,-0.00640625,0.00320313
-1.140e-08,-0.012125,-0.009125,-0.00598437,0.00323438
-1.120e-08,-0.0127188,-0.00925,-0.00617187,0.0030625
-1.100e-08,-0.0127969,-0.009875,-0.00648437,0.00309375
-1.080e-08,-0.0125469,-0.00973438,-0.0065625,0.00321875
-1.060e-08,-0.0121719,-0.00945313,-0.00639062,0.00325
-1.040e-08,-0.0121562,-0.00917187,-0.00692187,0.00285937
-1.020e-08,-0.0120938,-0.009625,-0.0064375,0.0028125
-1.000e-08,-0.012375,-0.00923438,-0.00679687,0.00315625
-9.800e-09,-0.0122031,-0.0094375,-0.00634375,0.00359375
-9.600e-09,-0.01225,-0.00935938,-0.00682812,0.00270313
-9.400e-09,-0.0122188,-0.00965625,-0.00671875,0.00284375
-9.200e-09,-0.0124687,-0.00964063,-0.0065,0.00339063
-9.000e-09,-0.0123906,-0.0102969,-0.00657812,0.002875
-8.800e-09,-0.0126562,-0.00971875,-0.0066875,0.002875
-8.600e-09,-0.012,-0.00914063,-0.0058125,0.00360938
-8.400e-09,-0.0123594,-0.00995313,-0.00676562,0.00271875
-8.200e-09,-0.0124844,-0.010125,-0.00653125,0.00292188
-8.000e-09,-0.0123125,-0.00942187,-0.00689062,0.00301563
-7.800e-09,-0.01225,-0.00957812,-0.0064375,0.00298438
-7.600e-09,-0.0122813,-0.0090625,-0.00634375,0.00298438
-7.400e-09,-0.012625,-0.00954688,-0.00626562,0.00301563
-7.200e-09,-0.0122969,-0.00953125,-0.00673438,0.0030625
-7.000e-09,-0.0122969,-0.00953125,-0.00659375,0.00295313
-6.800e-09,-0.0121094,-0.0089375,-0.00685938,0.00314063
-6.600e-09,-0.0123281,-0.00971875,-0.00678125,0.00317187
-6.400e-09,-0.0123906,-0.00960937,-0.0065625,0.00348438
-6.200e-09,-0.0121094,-0.00973438,-0.00620312,0.00359375
-6.000e-09,-0.0125938,-0.0095625,-0.006875,0.00298438
-5.800e-09,-0.0124531,-0.00951562,-0.00639062,0.00276562
-5.600e-09,-0.0125156,-0.00957812,-0.00682812,0.00296875
-5.400e-09,-0.0125469,-0.00996875,-0.00651562,0.002875
-5.200e-09,-0.0125312,-0.00960937,-0.00671875,0.00321875
-5.000e-09,-0.0121406,-0.0091875,-0.00609375,0.00345313
-4.800e-09,-0.0125938,-0.0093125,-0.00684375,0.00304688
-4.600e-09,-0.0123437,-0.00978125,-0.00660937,0.00320313
-4.400e-09,-0.0123437,-0.0098125,-0.00660937,0.00332813
-4.200e-09,-0.0122188,-0.00942187,-0.00635938,0.00309375
-4.000e-09,-0.0122188,-0.00934375,-0.00689062,0.00329688
-3.800e-09,-0.0124063,-0.00992187,-0.00667187,0.0029375
-3.600e-09,-0.0125312,-0.0095625,-0.00664063,0.00301563
-3.400e-09,-0.0120312,-0.00964063,-0.00609375,0.00342188
-3.200e-09,-0.0121875,-0.00921875,-0.00635938,0.00251563
-3.000e-09,-0.0122813,-0.0095625,-0.00623438,0.00282813
-2.800e-09,-0.0125312,-0.00945313,-0.00646875,0.003375
-2.600e-09,-0.0124531,-0.0100625,-0.00665625,0.00304688
-2.400e-09,-0.012625,-0.00984375,-0.00673438,0.00304688
-2.200e-09,-0.0122969,-0.00948437,-0.00603125,0.00348438
-2.000e-09,-0.0125938,-0.00976562,-0.00715625,0.00257813
-1.800e-09,-0.0122969,-0.00995313,-0.006375,0.0026875
-1.600e-09,-0.0122344,-0.00996875,-0.00671875,0.00279688
-1.400e-09,-0.0122969,-0.00995313,-0.00635938,0.00309375
-1.200e-09,-0.0124531,-0.00939062,-0.00679687,0.00334375
-1.000e-09,-0.0125625,-0.00965625,-0.006375,0.003125
-8.000e-10,-0.0123281,-0.00964063,-0.00653125,0.00314063
-6.000e-10,-0.0122344,-0.00975,-0.00625,0.00295313
-4.000e-10,-0.0122344,-0.00898437,-0.00676562,0.002875
-2.000e-10,-0.0121406,-0.009625,-0.00670312,0.00273438
-0.000e+00,-0.0123281,-0.00973438,-0.00657812,0.00345313
2.000e-10,-0.0121562,-0.00984375,-0.0063125,0.00359375
4.000e-10,-0.0127031,-0.00973438,-0.0066875,0.00296875
6.000e-10,-0.0122969,-0.00951562,-0.00596875,0.00285937
8.000e-10,-0.0123281,-0.00951562,-0.006875,0.00298438
1.000e-09,-0.0123281,-0.01,-0.0065625,0.00259375
1.200e-09,-0.0122969,-0.0100156,-0.00695313,0.00328125
1.400e-09,-0.012,-0.00925,-0.0061875,0.0031875
1.600e-09,-0.0123437,-0.0094375,-0.00659375,0.00303125
1.800e-09,-0.0124531,-0.0100781,-0.00659375,0.003125
2.000e-09,-0.0122188,-0.0096875,-0.00670312,0.00326562
2.200e-09,-0.0120938,-0.00990625,-0.0065,0.0034375
2.400e-09,-0.0120938,-0.00915625,-0.00698437,0.003
2.600e-09,-0.0119531,-0.00942187,-0.00660937,0.00296875
2.800e-09,-0.0124844,-0.009125,-0.00675,0.00304688
3.000e-09,-0.0125156,-0.00932812,-0.0061875,0.00360938
3.200e-09,-0.0123594,-0.00876562,-0.00628125,0.00339063
3.400e-09,-0.01175,-0.00889062,-0.00576562,0.00303125
3.600e-09,-0.0112187,-0.00809375,-0.00454688,0.00434375
3.800e-09,-0.00985938,-0.00682813,-0.00157812,0.00579688
4.000e-09,-0.00534375,-0.00117187,0.00734375,0.00870313
4.200e-09,0.00529687,0.0126719,0.0290781,0.0180156
4.400e-09,0.0282031,0.0468906,0.0745625,0.0425938
4.600e-09,0.0757969,0.115875,0.157813,0.09825
4.800e-09,0.156422,0.227141,0.278219,0.194984
5.000e-09,0.272453,0.367859,0.420594,0.330922
5.200e-09,0.407125,0.516687,0.558828,0.485469
5.400e-09,0.536734,0.649453,0.672344,0.630703
5.600e-09,0.646188,0.751781,0.757266,0.749078
5.800e-09,0.730359,0.816781,0.812172,0.827984
6.000e-09,0.786609,0.842125,0.835375,0.862984
6.200e-09,0.816219,0.828156,0.827109,0.856437
6.400e-09,0.818453,0.783766,0.792938,0.814531
6.600e-09,0.796391,0.713766,0.739,0.742641
6.800e-09,0.752,0.626891,0.668531,0.650922
7.000e-09,0.691359,0.532891,0.592172,0.549891
7.200e-09,0.621016,0.439844,0.514375,0.448609
7.400e-09,0.547078,0.352641,0.438984,0.354516
7.600e-09,0.474641,0.276609,0.366766,0.274297
7.800e-09,0.405391,0.213016,0.301281,0.209328
8.000e-09,0.340984,0.162469,0.241938,0.158938
8.200e-09,0.282391,0.124781,0.190047,0.122906
8.400e-09,0.22975,0.0984219,0.145172,0.096625
8.600e-09,0.180422,0.0794375,0.107109,0.076625
8.800e-09,0.135578,0.0659062,0.0735469,0.06
9.000e-09,0.0952188,0.0549375,0.0452656,0.0460313
9.200e-09,0.0590625,0.0465625,0.0218906,0.0350625
9.400e-09,0.0291719,0.0403125,0.00540625,0.0284063
9.600e-09,0.00482813,0.0364063,-0.00701562,0.0253437
9.800e-09,-0.0108437,0.0360313,-0.0129687,0.025875
1.000e-08,-0.0208281,0.0376563,-0.0158594,0.0301094
1.020e-08,-0.0247188,0.0376719,-0.0162812,0.0347656
1.040e-08,-0.0250469,0.0360625,-0.0169844,0.0382813
1.060e-08,-0.0227812,0.0298594,-0.017125,0.0377188
1.080e-08,-0.0215469,0.0194688,-0.0185312,0.0319219
1.100e-08,-0.0183281,0.00820313,-0.0183281,0.0239531
1.120e-08,-0.0158437,-0.00179687,-0.0167656,0.01475
1.140e-08,-0.0131406,-0.0104687,-0.0127188,0.00670313
1.160e-08,-0.00967187,-0.0153125,-0.00690625,0.0005625
1.180e-08,-0.00546875,-0.0166719,0.00110938,-0.00357812
1.200e-08,0.0013125,-0.0141562,0.0106563,-0.0046875
1.220e-08,0.0107344,-0.010375,0.0219688,-0.00290625
1.240e-08,0.0220313,-0.00453125,0.0333281,0.000453125
1.260e-08,0.033875,0.000390625,0.0435937,0.00476562
1.280e-08,0.0433438,0.0060625,0.0505625,0.00876562
1.300e-08,0.0502187,0.00978125,0.0545,0.0140938
1.320e-08,0.0529531,0.0135938,0.0542656,0.017125
1.340e-08,0.0517813,0.0154844,0.0515156,0.0197813
1.360e-08,0.0465625,0.0159063,0.0434531,0.0197188
1.380e-08,0.0385,0.0143281,0.0334063,0.0186719
1.400e-08,0.0281719,0.0125469,0.0224531,0.0164531
1.420e-08,0.0166406,0.00785938,0.0109375,0.0140156
1.440e-08,0.00439062,0.00314063,-0.0020625,0.0104531
1.460e-08,-0.00735938,-0.00189062,-0.0132031,0.00754688
1.480e-08,-0.018375,-0.00573438,-0.0226094,0.00420313
1.500e-08,-0.0279844,-0.00895313,-0.029,0.00121875
1.520e-08,-0.0356094,-0.010625,-0.0326406,-0.0011875
1.540e-08,-0.0404531,-0.0120625,-0.0331875,-0.00425
1.560e-08,-0.0431563,-0.0126406,-0.0310469,-0.00521875
1.580e-08,-0.0432031,-0.012625,-0.0265,-0.00501562
1.600e-08,-0.0413594,-0.0117344,-0.0235469,-0.00428125
1.620e-08,-0.0373594,-0.00975,-0.01725,-0.00151562
1.640e-08,-0.0325625,-0.007125,-0.0115,0.00151563
1.660e-08,-0.0253437,-0.00495313,-0.00603125,0.0055625
1.680e-08,-0.0169531,-0.00210937,-0.0001875,0.00875
1.700e-08,-0.00832813,-1.5625e-05,0.00557812,0.0114531
1.720e-08,-0.0005,0.00135937,0.0095,0.0118125
1.740e-08,0.00729687,0.00220313,0.0147969,0.0124688
1.760e-08,0.0127344,0.00225,0.0175156,0.0114688
1.780e-08,0.0172813,0.00129688,0.0201406,0.00954688
1.800e-08,0.0195312,-0.000390625,0.0200156,0.0083125
1.820e-08,0.0203594,-0.0040625,0.0189688,0.00520313
1.840e-08,0.0195781,-0.00723438,0.0164219,0.00248438
1.860e-08,0.0173281,-0.0121875,0.012875,-0.000640625
1.880e-08,0.0135312,-0.0157656,0.00873438,-0.00398437
1.900e-08,0.00884375,-0.0197969,0.002875,-0.00642187
1.920e-08,0.0029375,-0.02125,-0.00257812,-0.00782812
1.940e-08,-0.00267187,-0.0215937,-0.00796875,-0.0075625
1.960e-08,-0.00871875,-0.0202188,-0.0138437,-0.00604688
1.980e-08,-0.0142969,-0.0176719,-0.0167031,-0.00396875
2.000e-08,-0.0205,-0.0148437,-0.0198125,-0.003
2.020e-08,-0.0253906,-0.0124531,-0.0211875,-0.00154688
2.040e-08,-0.0296719,-0.0099375,-0.022125,-0.000375
2.060e-08,-0.0318125,-0.00835938,-0.0205781,0.0010625
2.080e-08,-0.0333281,-0.007625,-0.019375,0.001125
2.100e-08,-0.0325469,-0.008125,-0.0175156,0.00229688
2.120e-08,-0.030625,-0.00896875,-0.0144531,0.0035625
2.140e-08,-0.0274531,-0.0102969,-0.0109219,0.00429688
2.160e-08,-0.0237188,-0.0107812,-0.0075625,0.00551563
2.180e-08,-0.0195312,-0.0120781,-0.00389062,0.00565625
2.200e-08,-0.015125,-0.0117969,-0.00046875,0.005875
2.220e-08,-0.0107344,-0.0113437,0.00314063,0.00529688
2.240e-08,-0.00751562,-0.0108906,0.00610938,0.00421875
2.260e-08,-0.00346875,-0.0102344,0.0084375,0.00148438
2.280e-08,0.001125,-0.00982812,0.00951563,-0.000171875
2.300e-08,0.0044375,-0.0102344,0.00979688,-0.0025
2.320e-08,0.0075,-0.0108125,0.00920313,-0.00421875
2.340e-08,0.0105781,-0.0118281,0.008375,-0.00448437
2.360e-08,0.0101875,-0.0130781,0.0046875,-0.00546875
2.380e-08,0.0100469,-0.0139687,0.001875,-0.00475
2.400e-08,0.00776562,-0.0141094,-0.00215625,-0.00290625
2.420e-08,0.00396875,-0.0139063,-0.00567187,-0.000953125
2.440e-08,-0.000875,-0.0123437,-0.00942187,0.00173438
2.460e-08,-0.00664063,-0.0110938,-0.0130469,0.00428125
2.480e-08,-0.0125781,-0.0080625,-0.0161406,0.00709375
2.500e-08,-0.0180469,-0.00696875,-0.0179063,0.00826562
2.520e-08,-0.0231094,-0.005625,-0.0191875,0.00917187
2.540e-08,-0.027625,-0.00565625,-0.0196406,0.00864063
2.560e-08,-0.0302656,-0.00620312,-0.0193281,0.007625
2.580e-08,-0.031375,-0.00779687,-0.0183906,0.00595313
2.600e-08,-0.0311406,-0.00975,-0.0178281,0.00379688
2.620e-08,-0.0286719,-0.0115781,-0.0153281,0.00189063
2.640e-08,-0.0262969,-0.0127969,-0.0128281,0.00107813
2.660e-08,-0.0229219,-0.0139687,-0.00895313,0.00104688
2.680e-08,-0.0187188,-0.0136875,-0.00515625,0.00164063
2.700e-08,-0.0141875,-0.0126406,-0.000453125,0.0020625
2.720e-08,-0.0108281,-0.0111094,0.00253125,0.0034375
2.740e-08,-0.00660937,-0.00929687,0.00646875,0.00435937
2.760e-08,-0.00373438,-0.00648437,0.0095,0.00564063
2.780e-08,7.8125e-05,-0.00459375,0.0108906,0.00615625
2.800e-08,0.00229688,-0.00278125,0.0112187,0.00698438
2.820e-08,0.00303125,-0.00229687,0.0100312,0.00692188
2.840e-08,0.003125,-0.00117187,0.0078125,0.00753125
2.860e-08,0.002625,-0.0015625,0.00390625,0.00789063
2.880e-08,0.00046875,-0.00235937,0,0.00784375
2.900e-08,-0.00117187,-0.00346875,-0.00471875,0.00803125
2.920e-08,-0.0045,-0.0035625,-0.00945313,0.00820313
2.940e-08,-0.00667187,-0.00446875,-0.0136406,0.007625
2.960e-08,-0.00935938,-0.0048125,-0.0170156,0.00695313
2.980e-08,-0.0120469,-0.00514063,-0.0177812,0.00679688
3.000e-08,-0.015125,-0.006375,-0.0199687,0.00515625
3.020e-08,-0.0163906,-0.00665625,-0.0200781,0.00371875
3.040e-08,-0.018375,-0.00704688,-0.0197188,0.00292188
3.060e-08,-0.0190625,-0.00784375,-0.0183906,0.0029375
3.080e-08,-0.0202188,-0.008375,-0.0164531,0.0033125
3.100e-08,-0.02125,-0.00942187,-0.0140156,0.00404688
3.120e-08,-0.0214063,-0.00928125,-0.01125,0.00525
3.140e-08,-0.0212188,-0.00945313,-0.00829687,0.00617187
3.160e-08,-0.0203437,-0.00810937,-0.0051875,0.00759375
3.180e-08,-0.0192031,-0.00760937,-0.00276562,0.00814063
3.200e-08,-0.0175156,-0.0056875,-0.000734375,0.00853125
3.220e-08,-0.0150469,-0.00504688,0.00167187,0.008625
3.240e-08,-0.0134375,-0.00407812,0.00185937,0.0083125
3.260e-08,-0.0102656,-0.00390625,0.00296875,0.00826562
3.280e-08,-0.00792188,-0.00417187,0.00246875,0.00742188
3.300e-08,-0.0064375,-0.00560937,0.00245313,0.0064375
3.320e-08,-0.0048125,-0.00621875,0.00204688,0.00478125
3.340e-08,-0.00332813,-0.00759375,0.00239063,0.00373438
3.360e-08,-0.0029375,-0.00865625,0.00040625,0.00190625
3.380e-08,-0.002625,-0.0096875,-0.000984375,0.00123438
3.400e-08,-0.0036875,-0.0100312,-0.00260937,0.000734375
3.420e-08,-0.00484375,-0.0100938,-0.004,0.000765625
3.440e-08,-0.005875,-0.0090625,-0.00592187,0.00103125
3.460e-08,-0.00792188,-0.00854688,-0.0083125,0.000859375
3.480e-08,-0.010375,-0.00754688,-0.011,0.00114063
3.500e-08,-0.0123437,-0.00659375,-0.0131562,0.0011875
3.520e-08,-0.0141719,-0.0064375,-0.0154844,0.0018125
3.540e-08,-0.0157812,-0.00707812,-0.0165156,0.00260938
3.560e-08,-0.0173594,-0.007,-0.0173594,0.00365625
3.580e-08,-0.0180469,-0.00829687,-0.0176875,0.00473438
3.600e-08,-0.0173125,-0.00885938,-0.0163594,0.006
3.620e-08,-0.0164687,-0.0095,-0.0139375,0.00684375
3.640e-08,-0.0161562,-0.0113281,-0.0125,0.00625
3.660e-08,-0.0146406,-0.0120312,-0.00890625,0.00567187
3.680e-08,-0.013875,-0.0121562,-0.00617187,0.00465625
3.700e-08,-0.0125938,-0.0123906,-0.00264063,0.00326562
3.720e-08,-0.0116094,-0.0123281,-0.000453125,0.00179688
3.740e-08,-0.0105156,-0.0129375,0.0016875,-9.375e-05
3.760e-08,-0.009875,-0.0128437,0.00264063,-0.001375
3.780e-08,-0.00984375,-0.0137812,0.00323438,-0.00273437
3.800e-08,-0.0095625,-0.0135156,0.00332813,-0.00298437
3.820e-08,-0.00979687,-0.0147812,0.00276562,-0.003375
3.840e-08,-0.009875,-0.0144844,0.00196875,-0.00307812
3.860e-08,-0.00959375,-0.0152969,0.000578125,-0.00228125
3.880e-08,-0.01,-0.0149531,-0.00189062,-0.00107812
3.900e-08,-0.00990625,-0.0145938,-0.00379687,3.125e-05
3.920e-08,-0.0106094,-0.013625,-0.00603125,0.000703125
3.940e-08,-0.0106875,-0.0128437,-0.00835938,0.000953125
3.960e-08,-0.0109844,-0.0109375,-0.0103437,0.00184375
3.980e-08,-0.0115625,-0.00907812,-0.0121406,0.00201563
4.000e-08,-0.0121719,-0.00865625,-0.0140156,0.002375
4.020e-08,-0.0125625,-0.00795313,-0.0147031,0.00257813
4.040e-08,-0.0127344,-0.0079375,-0.0149375,0.00251563
4.060e-08,-0.0126406,-0.00870312,-0.0144531,0.00215625
4.080e-08,-0.0126406,-0.00948437,-0.0134219,0.0024375
4.100e-08,-0.0125625,-0.0112969,-0.0123906,0.00201563
4.120e-08,-0.0129219,-0.012125,-0.0109531,0.00171875
4.140e-08,-0.0125625,-0.0128437,-0.00885938,0.00129688
4.160e-08,-0.0120625,-0.01325,-0.00748437,0.00104688
4.180e-08,-0.0118125,-0.0138281,-0.00521875,0.00065625
4.200e-08,-0.0116406,-0.0138594,-0.00426562,1.5625e-05
4.220e-08,-0.0117188,-0.0142188,-0.00271875,-0.000265625
4.240e-08,-0.0116094,-0.0130312,-0.0015,-0.000125
4.260e-08,-0.0103906,-0.0127969,-0.000265625,0.0006875
4.280e-08,-0.0112344,-0.0124844,-0.0004375,4.6875e-05
4.300e-08,-0.01075,-0.011875,0.000328125,0.00139063
4.320e-08,-0.0113906,-0.0113906,3.125e-05,0.00207813
4.340e-08,-0.0110781,-0.0115781,1.5625e-05,0.00296875
4.360e-08,-0.011875,-0.0110469,-0.00078125,0.00376562
4.380e-08,-0.01225,-0.0111562,-0.00214063,0.0040625
4.400e-08,-0.0123437,-0.0105625,-0.00325,0.00457813
4.420e-08,-0.0130156,-0.0107344,-0.0055,0.00445313
4.440e-08,-0.0125625,-0.00946875,-0.00714063,0.0049375
4.460e-08,-0.0127813,-0.00935938,-0.00892187,0.004125
4.480e-08,-0.012625,-0.00904688,-0.0105938,0.00410938
4.500e-08,-0.0122344,-0.00889062,-0.0116562,0.0038125
4.520e-08,-0.012125,-0.00860937,-0.0131562,0.0035625
4.540e-08,-0.0119687,-0.008375,-0.0127031,0.00382813
4.560e-08,-0.011875,-0.00835938,-0.0130469,0.0038125
4.580e-08,-0.0116875,-0.00825,-0.0122031,0.00339063
4.600e-08,-0.0118594,-0.00778125,-0.0114219,0.00385937
4.620e-08,-0.0120469,-0.00773438,-0.0093125,0.00520313
4.640e-08,-0.0127969,-0.00704688,-0.0091875,0.00478125
4.660e-08,-0.0127656,-0.00665625,-0.0070625,0.00476562
4.680e-08,-0.0132031,-0.00604688,-0.00651562,0.00551563
4.700e-08,-0.0130625,-0.00598437,-0.005,0.00595313
4.720e-08,-0.0126875,-0.00479687,-0.00425,0.00621875
4.740e-08,-0.0123906,-0.00535937,-0.00384375,0.00604688
4.760e-08,-0.012,-0.00489062,-0.00321875,0.00678125
4.780e-08,-0.0111406,-0.00570312,-0.00240625,0.00715625
4.800e-08,-0.0115,-0.0061875,-0.0035,0.00671875
4.820e-08,-0.0108125,-0.00729687,-0.003125,0.00682813
4.840e-08,-0.0105156,-0.00765625,-0.00342187,0.007
4.860e-08,-0.0102187,-0.00878125,-0.00395313,0.00628125
