Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.002,0.002,0.002,0.002
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.300e-08,0.0107806,0.0161747,0.0133928,0.00954938
-3.280e-08,0.0107672,0.0161628,0.0133928,0.00955438
-3.260e-08,0.0107716,0.0161678,0.0134122,0.0095425
-3.240e-08,0.0107728,0.0161706,0.0134363,0.00951781
-3.220e-08,0.0107928,0.0161878,0.0134603,0.0094975
-3.200e-08,0.0108088,0.0162222,0.0134725,0.00947438
-3.180e-08,0.0108338,0.01626,0.0134834,0.00947688
-3.160e-08,0.0108616,0.0162762,0.0134834,0.00948719
-3.140e-08,0.0108941,0.0162863,0.0135,0.00950688
-3.120e-08,0.01092,0.0163022,0.0135087,0.00952219
-3.100e-08,0.0109291,0.0163119,0.0135066,0.00952031
-3.080e-08,0.0109378,0.0163244,0.0134847,0.00954125
-3.060e-08,0.0109428,0.0163213,0.0134688,0.00958313
-3.040e-08,0.0109178,0.0163063,0.0134481,0.00960469
-3.020e-08,0.0108988,0.0162962,0.0134381,0.009595
-3.000e-08,0.0108741,0.0163059,0.0134219,0.00958469
-2.980e-08,0.0108456,0.0163094,0.0134056,0.00957344
-2.960e-08,0.0108116,0.0162872,0.0133806,0.00955719
-2.940e-08,0.0107938,0.0162609,0.0133531,0.00953
-2.920e-08,0.0107806,0.0162547,0.0133278,0.00950063
-2.900e-08,0.0107816,0.0162591,0.0133053,0.00946906
-2.880e-08,0.0107794,0.0162634,0.0132872,0.00942375
-2.860e-08,0.0107756,0.0162309,0.0132878,0.00938156
-2.840e-08,0.010755,0.0161841,0.0132831,0.00936688
-2.820e-08,0.0107456,0.0161684,0.0132747,0.00935531
-2.800e-08,0.0107472,0.0161787,0.0132569,0.00934375
-2.780e-08,0.0107584,0.0161959,0.0132575,0.00933688
-2.760e-08,0.0107506,0.01618,0.0132469,0.00931656
-2.740e-08,0.0107513,0.0161641,0.0132747,0.00930656
-2.720e-08,0.0107578,0.0161322,0.0133006,0.00929813
-2.700e-08,0.0107819,0.0161231,0.0133413,0.00928687
-2.680e-08,0.0108022,0.016115,0.0133675,0.0092775
-2.660e-08,0.0108372,0.0161188,0.0133928,0.00928906
-2.640e-08,0.0108575,0.0161459,0.0133847,0.00931656
-2.620e-08,0.0108778,0.0161722,0.0133859,0.009325
-2.600e-08,0.0108928,0.016185,0.0133775,0.00932906
-2.580e-08,0.0109047,0.0161853,0.0133688,0.0093125
-2.560e-08,0.0108922,0.0161881,0.0133525,0.00930813
-2.540e-08,0.0108778,0.0161784,0.0133284,0.00928687
-2.520e-08,0.0108522,0.0161947,0.0133206,0.0092575
