Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.002,0.002,0.002,0.002
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.300e-08,0.000452188,0.000745312,0.00131594,0.0010075
-3.280e-08,0.00045125,0.00073375,0.001315,0.000998438
-3.260e-08,0.00046,0.000721562,0.00134187,0.0010075
-3.240e-08,0.000459688,0.00070625,0.00135281,0.0010025
-3.220e-08,0.000460625,0.000690937,0.00137437,0.00100875
-3.200e-08,0.00045625,0.000679687,0.0013825,0.00101625
-3.180e-08,0.000461563,0.000673125,0.00140156,0.00101187
-3.160e-08,0.0004575,0.000673437,0.00140437,0.00100656
-3.140e-08,0.000474375,0.000662187,0.00140344,0.00100344
-3.120e-08,0.000464375,0.000657812,0.0013975,0.00100562
-3.100e-08,0.000458125,0.000641875,0.00140031,0.000990625
-3.080e-08,0.000459063,0.000651875,0.00139219,0.000989688
-3.060e-08,0.000470313,0.000672187,0.00138969,0.000994687
-3.040e-08,0.00046625,0.000682187,0.00137031,0.000987812
-3.020e-08,0.000456875,0.000674062,0.00135812,0.000989688
-3.000e-08,0.000459063,0.000676562,0.00133937,0.000996875
-2.980e-08,0.000465312,0.0006825,0.00132875,0.0010025
-2.960e-08,0.000467187,0.000694687,0.00131094,0.00099625
-2.940e-08,0.000470938,0.00070875,0.00131656,0.000992812
-2.920e-08,0.000457812,0.000730625,0.00132344,0.000988437
-2.900e-08,0.000454375,0.0007325,0.0013275,0.000980938
-2.880e-08,0.000455312,0.000725625,0.00133844,0.000974063
-2.860e-08,0.000445938,0.00071875,0.00135719,0.000966875
-2.840e-08,0.000435937,0.00071875,0.00135719,0.000969688
-2.820e-08,0.000449375,0.000717812,0.00137094,0.000966875
-2.800e-08,0.000446562,0.000715312,0.00136469,0.00096875
-2.780e-08,0.000447187,0.000718125,0.00136281,0.000980625
-2.760e-08,0.000437188,0.000719375,0.00132375,0.00097125
-2.740e-08,0.000450313,0.000720625,0.00130875,0.000970312
-2.720e-08,0.000451875,0.000733437,0.00129281,0.00097875
-2.700e-08,0.000455312,0.000734375,0.00128406,0.000991562
-2.680e-08,0.00045375,0.000728437,0.00127219,0.000983437
-2.660e-08,0.000452188,0.000709062,0.00127125,0.000980625
-2.640e-08,0.000446562,0.000715312,0.00127156,0.000980938
-2.620e-08,0.000455,0.00071125,0.0012725,0.000976875
-2.600e-08,0.000457188,0.00071125,0.00128625,0.000982187
-2.580e-08,0.00046,0.000701562,0.00130875,0.000973125
-2.560e-08,0.000452188,0.000694687,0.001305,0.000967812
-2.540e-08,0.00046,0.000695,0.00130187,0.00096875
-2.520e-08,0.000457188,0.000699375,0.00126219,0.000972187
