Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.002,0.002,0.002,0.002
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.300e-08,0.00453813,0.00815781,0.0134419,0.00442594
-3.280e-08,0.00455031,0.00815813,0.0134081,0.00443906
-3.260e-08,0.00456969,0.00815281,0.0133534,0.00445594
-3.240e-08,0.00457375,0.00814125,0.0132694,0.00447594
-3.220e-08,0.00457688,0.00810156,0.0132109,0.00448187
-3.200e-08,0.00458469,0.00803937,0.0132247,0.00448594
-3.180e-08,0.00458281,0.00797,0.0133034,0.0044925
-3.160e-08,0.00458,0.00792906,0.0133903,0.00448656
-3.140e-08,0.00457969,0.00791188,0.0134966,0.00447219
-3.120e-08,0.00458094,0.00790031,0.0135738,0.00445219
-3.100e-08,0.00457063,0.00789906,0.0136091,0.00442437
-3.080e-08,0.00456438,0.00792156,0.0136241,0.00441281
-3.060e-08,0.00456844,0.00795937,0.0136194,0.0044125
-3.040e-08,0.00455344,0.007995,0.0136003,0.00439969
-3.020e-08,0.00454656,0.00802,0.0135647,0.00437875
-3.000e-08,0.00453281,0.00804125,0.0135075,0.00435844
-2.980e-08,0.00451438,0.0080525,0.0134572,0.00434656
-2.960e-08,0.004495,0.00806156,0.0134141,0.00433844
-2.940e-08,0.00449156,0.00807937,0.0133519,0.00435031
-2.920e-08,0.00449937,0.00810656,0.0132978,0.00436125
-2.900e-08,0.00450031,0.00812812,0.0132328,0.00436781
-2.880e-08,0.00448969,0.00812125,0.0132097,0.00436594
-2.860e-08,0.00449062,0.00811219,0.0132175,0.00436531
-2.840e-08,0.00448531,0.00810031,0.0132228,0.0043875
-2.820e-08,0.00447625,0.00805875,0.0132306,0.00440906
-2.800e-08,0.00447594,0.00802906,0.0132228,0.00442312
-2.780e-08,0.00448625,0.00801594,0.0132253,0.0044225
-2.760e-08,0.00448187,0.00800844,0.0132041,0.00440094
-2.740e-08,0.00448875,0.0080125,0.0132078,0.00438406
-2.720e-08,0.00450281,0.00801281,0.0132303,0.00438594
-2.700e-08,0.00451031,0.00799688,0.0132541,0.00440469
-2.680e-08,0.00450719,0.007965,0.0132656,0.00443125
-2.660e-08,0.00450563,0.00790875,0.0132594,0.0044625
-2.640e-08,0.00449375,0.00783969,0.0132284,0.00449438
-2.620e-08,0.00447875,0.00777625,0.0132184,0.00452375
-2.600e-08,0.0044725,0.00772406,0.0132259,0.00452938
-2.580e-08,0.00445281,0.00766688,0.0132391,0.00452313
-2.560e-08,0.00444281,0.00762188,0.0132584,0.00452
-2.540e-08,0.00445188,0.00760062,0.0132772,0.00451406
-2.520e-08,0.00444375,0.00759625,0.0133031,0.00449625
