Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,6.7e-08,6.7e-08,6.7e-08,6.7e-08
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.9,-3.94,-3.98,-4.04
Label,,,,
TIME,CH1,CH2,CH3,CH4
-3.300e-08,-0.00723438,-0.00109375,0.00615625,0.00696875
-3.280e-08,-0.00739062,-0.000875,0.00575,0.00725
-3.260e-08,-0.0071875,-0.00110937,0.00596875,0.00746875
-3.240e-08,-0.00715625,-0.000703125,0.00589063,0.00714063
-3.220e-08,-0.00726562,-0.000921875,0.00607812,0.00725
-3.200e-08,-0.00707812,-0.00107812,0.00603125,0.0075625
-3.180e-08,-0.00720312,-0.000765625,0.00603125,0.00764063
-3.160e-08,-0.00729687,-0.00121875,0.005625,0.00767187
-3.140e-08,-0.00748437,-0.000609375,0.00604688,0.00725
-3.120e-08,-0.00721875,-0.00101562,0.0061875,0.007125
-3.100e-08,-0.00745313,-0.001,0.00579688,0.00728125
-3.080e-08,-0.00714063,-0.0008125,0.0058125,0.00729688
-3.060e-08,-0.00695313,-0.000296875,0.006625,0.00765625
-3.040e-08,-0.00723438,-0.000765625,0.00623438,0.00714063
-3.020e-08,-0.00740625,-0.00090625,0.00589063,0.00701563
-3.000e-08,-0.00692188,-0.00078125,0.00567187,0.0073125
-2.980e-08,-0.007375,-0.000703125,0.00610938,0.0075
-2.960e-08,-0.00715625,-0.000375,0.00592188,0.00704688
-2.940e-08,-0.00742188,-0.00046875,0.0060625,0.0069375
-2.920e-08,-0.007,-0.00084375,0.006125,0.0073125
-2.900e-08,-0.006625,-0.000953125,0.00640625,0.0075
-2.880e-08,-0.00746875,-0.000546875,0.00617187,0.00690625
-2.860e-08,-0.00732813,-0.00075,0.00621875,0.00689063
-2.840e-08,-0.0071875,-0.00110937,0.00596875,0.00729688
-2.820e-08,-0.00735938,-0.00103125,0.00598437,0.007
-2.800e-08,-0.0075625,-0.000953125,0.00596875,0.00715625
-2.780e-08,-0.00696875,-0.000515625,0.00634375,0.00770313
-2.760e-08,-0.00746875,-0.00114063,0.00578125,0.00703125
-2.740e-08,-0.00740625,-0.00117187,0.00626562,0.00740625
-2.720e-08,-0.00734375,-0.0004375,0.00579688,0.00723438
-2.700e-08,-0.0069375,-0.0005,0.00646875,0.00748438
-2.680e-08,-0.00728125,-0.000578125,0.00628125,0.00735938
-2.660e-08,-0.0073125,-0.00090625,0.00640625,0.0074375
-2.640e-08,-0.00734375,-0.000953125,0.00628125,0.00710938
-2.620e-08,-0.00695313,-0.00101562,0.00596875,0.00714063
-2.600e-08,-0.00714063,-0.00084375,0.006,0.007125
-2.580e-08,-0.00720312,-0.001125,0.00626562,0.00714063
-2.560e-08,-0.00698437,-0.00121875,0.00584375,0.00721875
