Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,4e-09,,,
Horizontal Delay,2.8e-10,2.8e-10,2.8e-10,2.8e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.98,-3.98,-3.9,-4.1
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.012e-08,-0.00725,-0.00753125,-0.00865625,0.000953125
-3.992e-08,-0.00698437,-0.00728125,-0.00878125,0.00114062
-3.972e-08,-0.00695313,-0.00775,-0.00839062,0.0015
-3.952e-08,-0.0071875,-0.00757812,-0.008875,0.000984375
-3.932e-08,-0.00696875,-0.00745313,-0.0089375,0.00134375
-3.912e-08,-0.007,-0.00760937,-0.00882813,0.00117187
-3.892e-08,-0.00684375,-0.0078125,-0.00896875,0.000984375
-3.872e-08,-0.0069375,-0.00759375,-0.00848437,0.00096875
-3.852e-08,-0.00734375,-0.00770312,-0.0085625,0.000734375
-3.832e-08,-0.00692187,-0.00764063,-0.0086875,0.00114062
-3.812e-08,-0.00659375,-0.00689062,-0.00848437,0.00154687
-3.792e-08,-0.00759375,-0.0076875,-0.00848437,0.000453125
-3.772e-08,-0.00710937,-0.00784375,-0.00870312,0.00084375
-3.752e-08,-0.00695313,-0.00789062,-0.008875,0.001375
-3.732e-08,-0.00723438,-0.00785938,-0.00884375,0.000921875
-3.712e-08,-0.00715625,-0.00798437,-0.008875,0.000828125
-3.692e-08,-0.00626562,-0.0076875,-0.00851562,0.00165625
-3.672e-08,-0.00745313,-0.00778125,-0.00904688,0.000609375
-3.652e-08,-0.00692187,-0.00775,-0.00878125,0.00129687
-3.632e-08,-0.00714063,-0.007625,-0.00853125,0.00114062
-3.612e-08,-0.00676562,-0.00767187,-0.009,0.00109375
-3.592e-08,-0.00659375,-0.007625,-0.008375,0.00132812
-3.572e-08,-0.00726562,-0.00770312,-0.008875,0.00071875
-3.552e-08,-0.00678125,-0.00753125,-0.00909375,0.00114062
-3.532e-08,-0.00717187,-0.0076875,-0.00890625,0.0008125
-3.512e-08,-0.00710937,-0.00732812,-0.0085625,0.000984375
-3.492e-08,-0.00745313,-0.00775,-0.00890625,0.000890625
-3.472e-08,-0.00692187,-0.00734375,-0.00901562,0.00148437
-3.452e-08,-0.00707812,-0.0078125,-0.00860937,0.00151562
-3.432e-08,-0.00689062,-0.00760937,-0.009,0.00103125
-3.412e-08,-0.00742187,-0.00779687,-0.0084375,0.000890625
-3.392e-08,-0.00726562,-0.00739062,-0.009125,0.00103125
-3.372e-08,-0.0073125,-0.00784375,-0.008625,0.0008125
-3.352e-08,-0.00715625,-0.00732812,-0.00853125,0.00084375
-3.332e-08,-0.00726562,-0.0075625,-0.0084375,0.0009375
-3.312e-08,-0.00684375,-0.00739062,-0.00909375,0.001
-3.292e-08,-0.0069375,-0.00767187,-0.00898437,0.0009375
-3.272e-08,-0.00701562,-0.00776562,-0.00859375,0.000984375
-3.252e-08,-0.00717187,-0.00779687,-0.00890625,0.001
-3.232e-08,-0.007125,-0.00764063,-0.00842187,0.00084375
-3.212e-08,-0.007375,-0.0078125,-0.00871875,0.000703125
-3.192e-08,-0.00710937,-0.00757812,-0.00889062,0.00096875
-3.172e-08,-0.00657812,-0.00739062,-0.00878125,0.001375
-3.152e-08,-0.00726562,-0.0079375,-0.00853125,0.00071875
