Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,1.6e-10,1.6e-10,1.6e-10,1.6e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.05,0.05,0.05
Vertical Position,-4.62,-4.52,-4.58,-4.66
Label,,,,
TIME,CH1,CH2,CH3,CH4
-6.344e-08,-0.00496094,-0.00952344,-0.00585156,-0.00332812
-6.324e-08,-0.00511719,-0.00976562,-0.00565625,-0.00328906
-6.304e-08,-0.00508594,-0.009875,-0.00589844,-0.0035
-6.284e-08,-0.005125,-0.00964062,-0.00571094,-0.0035
-6.264e-08,-0.00470313,-0.00942187,-0.00575781,-0.00313281
-6.244e-08,-0.00520313,-0.00979687,-0.00577344,-0.0035
-6.224e-08,-0.00504688,-0.00970312,-0.00578906,-0.00335937
-6.204e-08,-0.00523437,-0.00971094,-0.00567969,-0.0035
-6.184e-08,-0.00514062,-0.009625,-0.0056875,-0.00335156
-6.164e-08,-0.00496875,-0.00953906,-0.00578125,-0.00347656
-6.144e-08,-0.00503906,-0.00961719,-0.00572656,-0.00348437
-6.124e-08,-0.00507031,-0.00986719,-0.00567969,-0.00342969
-6.104e-08,-0.0050625,-0.00959375,-0.00579688,-0.00344531
-6.084e-08,-0.005,-0.00949219,-0.0056875,-0.00339844
-6.064e-08,-0.00509375,-0.00957031,-0.00586719,-0.00357812
-6.044e-08,-0.00508594,-0.00979687,-0.00553906,-0.00321875
-6.024e-08,-0.0049375,-0.0096875,-0.00576562,-0.00324219
-6.004e-08,-0.0051875,-0.00985156,-0.00573437,-0.00347656
-5.984e-08,-0.00496094,-0.00949219,-0.00596094,-0.00334375
-5.964e-08,-0.005125,-0.00975781,-0.00561719,-0.00334375
-5.944e-08,-0.005,-0.0096875,-0.00583594,-0.00328906
-5.924e-08,-0.00517969,-0.009875,-0.00571875,-0.00338281
-5.904e-08,-0.00479688,-0.00935156,-0.00592187,-0.0033125
-5.884e-08,-0.00508594,-0.00974219,-0.00574219,-0.00346094
-5.864e-08,-0.00507812,-0.00982812,-0.00584375,-0.00330469
-5.844e-08,-0.00519531,-0.00980469,-0.00567187,-0.00334375
-5.824e-08,-0.005,-0.00947656,-0.00585156,-0.00330469
-5.804e-08,-0.00510937,-0.009625,-0.00575781,-0.00342187
-5.784e-08,-0.00515625,-0.00951562,-0.00591406,-0.00353125
-5.764e-08,-0.00525781,-0.00971094,-0.00573437,-0.00335937
-5.744e-08,-0.00486719,-0.00967187,-0.005625,-0.00322656
-5.724e-08,-0.00496875,-0.00966406,-0.00585938,-0.00361719
-5.704e-08,-0.00520313,-0.00964062,-0.005875,-0.00352344
-5.684e-08,-0.00521094,-0.00982812,-0.00572656,-0.00333594
-5.664e-08,-0.00509375,-0.00992187,-0.0059375,-0.00355469
-5.644e-08,-0.00525,-0.00967969,-0.00579688,-0.00332031
-5.624e-08,-0.00474219,-0.00946875,-0.00567187,-0.003125
-5.604e-08,-0.00529688,-0.00991406,-0.00578906,-0.0035
-5.584e-08,-0.00520313,-0.00979687,-0.00580469,-0.00326562
-5.564e-08,-0.00519531,-0.00974219,-0.00573437,-0.00342969
-5.544e-08,-0.00507031,-0.00957812,-0.00577344,-0.00344531
-5.524e-08,-0.00507812,-0.00955469,-0.00563281,-0.00341406
-5.504e-08,-0.00497656,-0.00957812,-0.00580469,-0.00360937
-5.484e-08,-0.00517187,-0.00967187,-0.00567187,-0.00340625
-5.464e-08,-0.00497656,-0.00957812,-0.00589844,-0.00340625
-5.444e-08,-0.00504688,-0.0096875,-0.00558594,-0.00353125
-5.424e-08,-0.0050625,-0.00955469,-0.00597656,-0.00336719
-5.404e-08,-0.00514844,-0.00977344,-0.00571875,-0.00325
-5.384e-08,-0.00494531,-0.00973437,-0.00592969,-0.00317969
-5.364e-08,-0.00514062,-0.00989844,-0.00578906,-0.00342187
-5.344e-08,-0.00495313,-0.00948437,-0.00588281,-0.00332031
-5.324e-08,-0.00524219,-0.00975781,-0.00566406,-0.00344531
-5.304e-08,-0.00520313,-0.00982812,-0.00588281,-0.00339062
-5.284e-08,-0.00525781,-0.00976562,-0.00565625,-0.00332812
-5.264e-08,-0.00471875,-0.00942969,-0.00583594,-0.0031875
-5.244e-08,-0.00508594,-0.00967969,-0.00565625,-0.00345313
-5.224e-08,-0.00513281,-0.00977344,-0.00579688,-0.00335937
-5.204e-08,-0.00525781,-0.00989844,-0.00570313,-0.003375
-5.184e-08,-0.00502344,-0.00952344,-0.005875,-0.00322656
-5.164e-08,-0.00500781,-0.00967969,-0.00561719,-0.00339844
-5.144e-08,-0.00524219,-0.00959375,-0.00590625,-0.00358594
-5.124e-08,-0.00525,-0.00967969,-0.00569531,-0.00350781
-5.104e-08,-0.00482812,-0.00961719,-0.00569531,-0.00322656
-5.084e-08,-0.00503125,-0.0095625,-0.00578906,-0.00367187
-5.064e-08,-0.00489844,-0.0095,-0.00575,-0.00350781
-5.044e-08,-0.00520313,-0.0098125,-0.00572656,-0.003375
