Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,1.6e-10,1.6e-10,1.6e-10,1.6e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.05,0.05,0.05
Vertical Position,-4.62,-4.52,-4.58,-4.66
Label,,,,
TIME,CH1,CH2,CH3,CH4
-9.984e-08,-0.00507812,-0.00954687,-0.0058125,-0.00342969
-9.964e-08,-0.00517969,-0.0098125,-0.00575781,-0.00339844
-9.944e-08,-0.00517969,-0.00982031,-0.00585938,-0.00342187
-9.924e-08,-0.005,-0.00974219,-0.00567969,-0.00347656
-9.904e-08,-0.00529688,-0.00975,-0.00592187,-0.00342969
-9.884e-08,-0.00519531,-0.00984375,-0.00579688,-0.00335156
-9.864e-08,-0.00511719,-0.00989062,-0.00584375,-0.00333594
-9.844e-08,-0.00503125,-0.00985937,-0.00575781,-0.00344531
-9.824e-08,-0.00527344,-0.00989844,-0.00575,-0.00353906
-9.804e-08,-0.00532812,-0.00980469,-0.00573437,-0.00342969
-9.784e-08,-0.00535937,-0.00998437,-0.00596094,-0.00357031
-9.764e-08,-0.00511719,-0.00988281,-0.00572656,-0.00342969
-9.744e-08,-0.00482812,-0.00949219,-0.00571875,-0.00335156
-9.724e-08,-0.00501562,-0.00963281,-0.00582031,-0.00340625
-9.704e-08,-0.00528125,-0.00992187,-0.00579688,-0.00351562
-9.684e-08,-0.00513281,-0.00982031,-0.005875,-0.00339844
-9.664e-08,-0.00524219,-0.00977344,-0.00583594,-0.00340625
-9.644e-08,-0.00529688,-0.00971094,-0.00580469,-0.00341406
-9.624e-08,-0.00526562,-0.00963281,-0.00588281,-0.0035625
-9.604e-08,-0.00513281,-0.00960156,-0.00578125,-0.00336719
-9.584e-08,-0.00501562,-0.0098125,-0.00575,-0.00325781
-9.564e-08,-0.00502344,-0.009625,-0.00596094,-0.00365625
-9.544e-08,-0.005375,-0.00967969,-0.00584375,-0.0035625
-9.524e-08,-0.00520313,-0.00971875,-0.00576562,-0.00344531
-9.504e-08,-0.00532812,-0.00985156,-0.00588281,-0.00364062
-9.484e-08,-0.00527344,-0.0096875,-0.00594531,-0.00354688
-9.464e-08,-0.0049375,-0.00969531,-0.00572656,-0.00314844
-9.444e-08,-0.00521094,-0.00989062,-0.00582812,-0.00357031
-9.424e-08,-0.00520313,-0.00978906,-0.00585156,-0.00360937
-9.404e-08,-0.005375,-0.00980469,-0.00575781,-0.00346875
-9.384e-08,-0.00514062,-0.009625,-0.00575781,-0.00332031
-9.364e-08,-0.00511719,-0.00959375,-0.00592187,-0.00345313
-9.344e-08,-0.00510937,-0.00971094,-0.00589844,-0.00360937
-9.324e-08,-0.00532812,-0.00978125,-0.00575,-0.00342969
-9.304e-08,-0.00526562,-0.00982031,-0.00585938,-0.00351562
-9.284e-08,-0.00525,-0.00965625,-0.00584375,-0.00348437
