Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.26060683,0.00000000,0.12303150,3.92162900,0.00787402
-15.18060682,0.03075787,0.30757870,3.92162900,0.00796629
-15.10060682,0.09227362,0.43061020,3.93700800,0.00808932
-15.02060682,0.15378940,0.50750490,3.93700800,0.00821235
-14.94060682,0.23068400,0.53826270,3.95238700,0.00836614
-14.86060682,0.30757870,0.53826270,3.95238700,0.00851993
-14.78060682,0.33833660,0.50750490,3.95238700,0.00858145
-14.70060682,0.33833660,0.43061020,3.93700800,0.00855069
-14.62060682,0.26144190,0.30757870,3.92162900,0.00839690
-14.54060682,0.10765260,0.12303150,3.92162900,0.00805856
-14.46060681,-0.12303150,-0.13841040,3.92162900,0.00756644
-14.38060681,-0.44598910,-0.46136810,3.92162900,0.00688976
-14.30060681,-0.83046260,-0.83046260,3.93700800,0.00602854
-14.22060681,-1.26107300,-1.27645200,3.95238700,0.00501353
-14.14060681,-1.73782000,-1.73782000,3.95238700,0.00396777
-14.06060681,-2.21456700,-2.21456700,3.95238700,0.00286048
-13.98060681,-2.67593500,-2.67593500,3.95238700,0.00184547
-13.90060681,-3.10654500,-3.10654500,3.93700800,0.00098425
-13.82060681,-3.47564000,-3.49101900,3.92162900,0.00036909
-13.74060680,-3.78321800,-3.79859700,3.92162900,0.00003076
-13.66060680,-4.04466000,-4.02928100,3.92162900,0.00003076
-13.58060680,-4.22920700,-4.18307100,3.92162900,0.00036909
-13.50060680,-4.36761800,-4.27534400,3.93700800,0.00098425
-13.42060680,-4.44451300,-4.29072300,3.95238700,0.00184547
-13.34060680,-4.49065000,-4.25996500,3.95238700,0.00286048
-13.26060680,-4.49065000,-4.18307100,3.95238700,0.00396777
-13.18060680,-4.45989200,-4.10617600,3.95238700,0.00501353
-13.10060680,-4.36761800,-4.02928100,3.93700800,0.00599779
-13.02060680,-4.24458600,-3.96776600,3.92162900,0.00685901
-12.94060679,-4.04466000,-3.92162900,3.92162900,0.00756644
-12.86060679,-3.78321800,-3.92162900,3.92162900,0.00808932
-12.78060679,-3.42950300,-3.96776600,3.92162900,0.00848917
-12.70060679,-2.99889300,-4.02928100,3.93700800,0.00873524
-12.62060679,-2.50676700,-4.10617600,3.95238700,0.00891978
-12.54060679,-1.98388300,-4.18307100,3.95238700,0.00898130
-12.46060679,-1.43024100,-4.25996500,3.95238700,0.00898130
-12.38060679,-0.92273620,-4.29072300,3.95238700,0.00891978
-12.30060679,-0.49212600,-4.27534400,3.93700800,0.00873524
-12.22060678,-0.16916830,-4.19845000,3.92162900,0.00848917
-12.14060678,-0.01537894,-4.02928100,3.92162900,0.00808932
-12.06060678,-0.03075787,-3.78321800,3.92162900,0.00756644
-11.98060678,-0.23068400,-3.44488200,3.92162900,0.00685901
-11.90060678,-0.58439960,-3.01427100,3.93700800,0.00599779
-11.82060678,-1.09190400,-2.50676700,3.95238700,0.00501353
-11.74060678,-1.67630400,-1.98388300,3.95238700,0.00396777
-11.66060678,-2.27608300,-1.43024100,3.95238700,0.00286048
-11.58060678,-2.86048200,-0.92273620,3.95238700,0.00184547
-11.50060677,-3.35260800,-0.49212600,3.93700800,0.00098425
-11.42060677,-3.70632400,-0.16916830,3.93700800,0.00036909
-11.34060677,-3.89087100,-0.01537894,3.92162900,0.00003076
-11.26060677,-3.89087100,-0.03075787,3.90625000,0.00003076
-11.18060677,-3.70632400,-0.23068400,3.89087100,0.00036909
-11.10060677,-3.35260800,-0.58439960,3.84473400,0.00098425
-11.02060677,-2.86048200,-1.09190400,3.78321800,0.00184547
-10.94060677,-2.27608300,-1.67630400,3.72170300,0.00286048
-10.86060677,-1.67630400,-2.27608300,3.64480800,0.00396777
-10.78060677,-1.09190400,-2.86048200,3.59867100,0.00501353
-10.70060676,-0.58439960,-3.35260800,3.59867100,0.00602854
-10.62060676,-0.23068400,-3.70632400,3.66018700,0.00688976
-10.54060676,-0.03075787,-3.89087100,3.81397600,0.00756644
-10.46060676,-0.01537894,-3.89087100,4.04466000,0.00805856
-10.38060676,-0.16916830,-3.70632400,4.36761800,0.00839690
-10.30060676,-0.49212600,-3.35260800,4.76747000,0.00855069
-10.22060676,-0.92273620,-2.86048200,5.21345900,0.00858145
-10.14060676,-1.43024100,-2.27608300,5.69020700,0.00851993
-10.06060676,-1.98388300,-1.67630400,6.16695300,0.00836614
-9.98060675,-2.50676700,-1.09190400,6.61294300,0.00821235
-9.90060675,-2.99889300,-0.58439960,7.04355200,0.00805856
-9.82060675,-3.42950300,-0.21530510,7.39726800,0.00793553
-9.74060675,-3.78321800,-0.03075787,7.70484700,0.00784326
-9.66060675,-4.04466000,-0.03075787,7.96628900,0.00784326
-9.58060675,-4.24458600,-0.21530510,8.16621500,0.00793553
-9.50060675,-4.36761800,-0.58439960,8.30462600,0.00805856
-9.42060675,-4.45989200,-1.09190400,8.39689900,0.00821235
-9.34060675,-4.49065000,-1.67630400,8.44303500,0.00836614
-9.26060674,-4.49065000,-2.27608300,8.44303500,0.00851993
-9.18060674,-4.44451300,-2.86048200,8.39689900,0.00858145
-9.10060674,-4.36761800,-3.35260800,8.30462600,0.00855069
-9.02060674,-4.22920700,-3.70632400,8.16621500,0.00839690
-8.94060674,-4.04466000,-3.89087100,7.96628900,0.00805856
-8.86060674,-3.78321800,-3.89087100,7.70484700,0.00756644
-8.78060674,-3.47564000,-3.70632400,7.35113100,0.00688976
-8.70060674,-3.10654500,-3.35260800,6.93590000,0.00602854
-8.62060674,-2.67593500,-2.86048200,6.45915300,0.00501353
-8.54060674,-2.21456700,-2.27608300,5.93626900,0.00396777
-8.46060673,-1.73782000,-1.67630400,5.38262700,0.00286048
-8.38060673,-1.26107300,-1.09190400,4.87512300,0.00184547
-8.30060673,-0.83046260,-0.59977850,4.42913300,0.00098425
-8.22060673,-0.44598910,-0.23068400,4.10617600,0.00036909
-8.14060673,-0.12303150,-0.03075787,3.93700800,0.00003076
-8.06060673,0.10765260,0.00000000,3.95238700,0.00003076
-7.98060673,0.26144190,-0.13841040,4.15231300,0.00036909
-7.90060673,0.33833660,-0.39985230,4.52140800,0.00098425
-7.82060673,0.33833660,-0.75356790,5.02891200,0.00184547
-7.74060672,0.30757870,-1.19955700,5.62869100,0.00286048
-7.66060672,0.23068400,-1.67630400,6.22846900,0.00396777
-7.58060672,0.16916830,-2.16843000,6.79749000,0.00501353
-7.50060672,0.09227362,-2.67593500,7.28961600,0.00602854
-7.42060672,0.04613681,-3.16806100,7.62795300,0.00688976
-7.34060672,0.01537894,-3.67556500,7.81250000,0.00756644
-7.26060672,0.00000000,-4.16769200,7.82787800,0.00805856
-7.18060672,-0.01537894,-4.69057600,7.67408900,0.00839690
-7.10060672,0.00000000,-5.19808000,7.38188900,0.00855069
-7.02060672,0.00000000,-5.72096400,6.96665800,0.00858145
-6.94060671,0.00000000,-6.22846900,6.47453200,0.00851993
-6.86060671,0.00000000,-6.70521600,5.92089000,0.00836614
-6.78060671,0.00000000,-7.12044700,5.38262700,0.00821235
-6.70060671,0.00000000,-7.45878400,4.85974400,0.00805856
-6.62060671,-0.01537894,-7.70484700,4.41375400,0.00793553
-6.54060671,0.00000000,-7.82787800,4.06003900,0.00787402
-6.46060671,0.01537894,-7.82787800,3.81397600,0.00784326
-6.38060671,0.04613681,-7.70484700,3.66018700,0.00784326
-6.30060671,0.09227362,-7.45878400,3.59867100,0.00787402
-6.22060670,0.16916830,-7.12044700,3.59867100,0.00787402
-6.14060670,0.23068400,-6.70521600,3.64480800,0.00790477
-6.06060670,0.30757870,-6.22846900,3.72170300,0.00790477
-5.98060670,0.33833660,-5.72096400,3.78321800,0.00790477
-5.90060670,0.33833660,-5.19808000,3.84473400,0.00787402
-5.82060670,0.26144190,-4.69057600,3.89087100,0.00784326
-5.74060670,0.10765260,-4.16769200,3.90625000,0.00784326
-5.66060670,-0.12303150,-3.67556500,3.92162900,0.00784326
-5.58060670,-0.44598910,-3.16806100,3.93700800,0.00784326
-5.50060669,-0.83046260,-2.67593500,3.93700800,0.00787402
-5.42060669,-1.26107300,-2.16843000,3.95238700,0.00790477
-5.34060669,-1.73782000,-1.67630400,3.95238700,0.00790477
-5.26060669,-2.21456700,-1.19955700,3.95238700,0.00790477
-5.18060669,-2.67593500,-0.75356790,3.95238700,0.00790477
-5.10060669,-3.10654500,-0.39985230,3.93700800,0.00787402
-5.02060669,-3.47564000,-0.13841040,3.92162900,0.00784326
-4.94060669,-3.78321800,0.00000000,3.92162900,0.00784326
-4.86060669,-4.04466000,-0.03075787,3.92162900,0.00784326
-4.78060669,-4.22920700,-0.23068400,3.92162900,0.00784326
-4.70060668,-4.36761800,-0.59977850,3.93700800,0.00787402
-4.62060668,-4.44451300,-1.09190400,3.95238700,0.00790477
-4.54060668,-4.49065000,-1.67630400,3.95238700,0.00790477
-4.46060668,-4.49065000,-2.27608300,3.95238700,0.00790477
