Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.28421083,0.12303150,-0.13841040,3.92162900,0.00003076
-15.20421082,0.30757870,-0.49212600,3.92162900,0.00036909
-15.12421082,0.43061020,-0.93811510,3.93700800,0.00098425
-15.04421082,0.50750490,-1.43024100,3.95238700,0.00184547
-14.96421082,0.53826270,-1.96850400,3.95238700,0.00286048
-14.88421082,0.53826270,-2.52214600,3.95238700,0.00396777
-14.80421082,0.50750490,-3.02965000,3.95238700,0.00501353
-14.72421082,0.43061020,-3.44488200,3.93700800,0.00602854
-14.64421082,0.30757870,-3.75246000,3.92162900,0.00688976
-14.56421082,0.12303150,-3.90625000,3.92162900,0.00756644
-14.48421081,-0.13841040,-3.89087100,3.92162900,0.00805856
-14.40421081,-0.49212600,-3.70632400,3.92162900,0.00839690
-14.32421081,-0.93811510,-3.35260800,3.93700800,0.00855069
-14.24421081,-1.43024100,-2.86048200,3.95238700,0.00858145
-14.16421081,-1.96850400,-2.27608300,3.95238700,0.00851993
-14.08421081,-2.52214600,-1.67630400,3.95238700,0.00836614
-14.00421081,-3.02965000,-1.09190400,3.95238700,0.00821235
-13.92421081,-3.44488200,-0.58439960,3.93700800,0.00805856
-13.84421081,-3.75246000,-0.23068400,3.92162900,0.00793553
-13.76421080,-3.90625000,-0.03075787,3.92162900,0.00784326
-13.68421080,-3.89087100,-0.01537894,3.92162900,0.00784326
-13.60421080,-3.70632400,-0.16916830,3.92162900,0.00793553
-13.52421080,-3.35260800,-0.49212600,3.93700800,0.00805856
-13.44421080,-2.86048200,-0.92273620,3.95238700,0.00821235
-13.36421080,-2.27608300,-1.43024100,3.95238700,0.00836614
-13.28421080,-1.67630400,-1.98388300,3.95238700,0.00851993
-13.20421080,-1.09190400,-2.50676700,3.95238700,0.00858145
-13.12421080,-0.58439960,-2.99889300,3.93700800,0.00855069
-13.04421080,-0.23068400,-3.42950300,3.92162900,0.00839690
-12.96421079,-0.03075787,-3.78321800,3.92162900,0.00805856
-12.88421079,-0.01537894,-4.04466000,3.92162900,0.00756644
-12.80421079,-0.16916830,-4.24458600,3.92162900,0.00688976
-12.72421079,-0.49212600,-4.36761800,3.93700800,0.00602854
-12.64421079,-0.92273620,-4.45989200,3.95238700,0.00501353
-12.56421079,-1.43024100,-4.49065000,3.95238700,0.00396777
-12.48421079,-1.98388300,-4.49065000,3.95238700,0.00286048
-12.40421079,-2.50676700,-4.44451300,3.95238700,0.00184547
-12.32421079,-3.01427100,-4.36761800,3.93700800,0.00098425
-12.24421078,-3.44488200,-4.22920700,3.92162900,0.00036909
-12.16421078,-3.78321800,-4.04466000,3.92162900,0.00003076
-12.08421078,-4.02928100,-3.78321800,3.92162900,0.00003076
-12.00421078,-4.19845000,-3.47564000,3.92162900,0.00036909
-11.92421078,-4.27534400,-3.10654500,3.93700800,0.00098425
-11.84421078,-4.29072300,-2.67593500,3.95238700,0.00184547
-11.76421078,-4.25996500,-2.21456700,3.95238700,0.00286048
-11.68421078,-4.18307100,-1.73782000,3.95238700,0.00396777
-11.60421078,-4.10617600,-1.26107300,3.95238700,0.00501353
-11.52421077,-4.02928100,-0.83046260,3.93700800,0.00602854
-11.44421077,-3.96776600,-0.44598910,3.92162900,0.00688976
-11.36421077,-3.92162900,-0.12303150,3.92162900,0.00756644
-11.28421077,-3.92162900,0.10765260,3.92162900,0.00805856
-11.20421077,-3.96776600,0.26144190,3.92162900,0.00839690
-11.12421077,-4.02928100,0.33833660,3.93700800,0.00855069
-11.04421077,-4.10617600,0.33833660,3.95238700,0.00858145
-10.96421077,-4.18307100,0.30757870,3.95238700,0.00851993
-10.88421077,-4.25996500,0.23068400,3.95238700,0.00836614
-10.80421077,-4.29072300,0.15378940,3.93700800,0.00821235
-10.72421076,-4.27534400,0.09227362,3.93700800,0.00805856
-10.64421076,-4.18307100,0.03075787,3.92162900,0.00793553
-10.56421076,-4.02928100,0.00000000,3.92162900,0.00787402
-10.48421076,-3.79859700,0.00000000,3.93700800,0.00784326
-10.40421076,-3.49101900,0.03075787,3.96776600,0.00784326
-10.32421076,-3.10654500,0.09227362,4.02928100,0.00787402
-10.24421076,-2.67593500,0.15378940,4.10617600,0.00787402
-10.16421076,-2.21456700,0.23068400,4.18307100,0.00790477
-10.08421076,-1.73782000,0.30757870,4.25996500,0.00790477
-10.00421075,-1.27645200,0.35371550,4.29072300,0.00787402
-9.92421075,-0.83046260,0.33833660,4.27534400,0.00787402
-9.84421075,-0.46136810,0.27682080,4.19845000,0.00784326
-9.76421075,-0.13841040,0.10765260,4.02928100,0.00784326
-9.68421075,0.12303150,-0.13841040,3.78321800,0.00787402
-9.60421075,0.30757870,-0.49212600,3.44488200,0.00793553
-9.52421075,0.43061020,-0.92273620,3.01427100,0.00805856
-9.44421075,0.50750490,-1.43024100,2.50676700,0.00821235
-9.36421075,0.53826270,-1.96850400,1.98388300,0.00836614
-9.28421074,0.53826270,-2.52214600,1.43024100,0.00851993
-9.20421074,0.50750490,-3.02965000,0.92273620,0.00858145
-9.12421074,0.43061020,-3.44488200,0.49212600,0.00855069
-9.04421074,0.30757870,-3.75246000,0.18454720,0.00839690
-8.96421074,0.12303150,-3.90625000,0.01537894,0.00805856
-8.88421074,-0.13841040,-3.89087100,0.01537894,0.00756644
-8.80421074,-0.49212600,-3.70632400,0.18454720,0.00688976
-8.72421074,-0.93811510,-3.35260800,0.49212600,0.00602854
-8.64421074,-1.43024100,-2.86048200,0.92273620,0.00501353
-8.56421074,-1.96850400,-2.27608300,1.43024100,0.00396777
-8.48421073,-2.52214600,-1.67630400,1.98388300,0.00286048
-8.40421073,-3.01427100,-1.09190400,2.50676700,0.00184547
-8.32421073,-3.44488200,-0.58439960,3.01427100,0.00098425
-8.24421073,-3.73708200,-0.21530510,3.44488200,0.00036909
-8.16421073,-3.90625000,-0.03075787,3.78321800,0.00003076
-8.08421073,-3.90625000,-0.03075787,4.02928100,0.00003076
-8.00421073,-3.73708200,-0.21530510,4.19845000,0.00036909
-7.92421073,-3.44488200,-0.58439960,4.27534400,0.00098425
-7.84421073,-3.01427100,-1.09190400,4.29072300,0.00184547
-7.76421072,-2.52214600,-1.67630400,4.25996500,0.00286048
-7.68421072,-1.96850400,-2.27608300,4.18307100,0.00396777
-7.60421072,-1.43024100,-2.86048200,4.10617600,0.00501353
-7.52421072,-0.93811510,-3.35260800,4.02928100,0.00602854
-7.44421072,-0.49212600,-3.70632400,3.96776600,0.00688976
-7.36421072,-0.13841040,-3.89087100,3.93700800,0.00756644
-7.28421072,0.12303150,-3.89087100,3.92162900,0.00805856
-7.20421072,0.30757870,-3.70632400,3.92162900,0.00839690
-7.12421072,0.43061020,-3.35260800,3.93700800,0.00855069
-7.04421072,0.50750490,-2.86048200,3.93700800,0.00858145
-6.96421071,0.53826270,-2.27608300,3.95238700,0.00851993
-6.88421071,0.53826270,-1.67630400,3.95238700,0.00836614
-6.80421071,0.50750490,-1.09190400,3.93700800,0.00821235
-6.72421071,0.43061020,-0.58439960,3.93700800,0.00805856
-6.64421071,0.30757870,-0.21530510,3.92162900,0.00793553
-6.56421071,0.12303150,-0.03075787,3.92162900,0.00784326
-6.48421071,-0.13841040,-0.03075787,3.93700800,0.00784326
-6.40421071,-0.49212600,-0.21530510,3.96776600,0.00793553
-6.32421071,-0.93811510,-0.58439960,4.02928100,0.00805856
-6.24421070,-1.43024100,-1.09190400,4.10617600,0.00821235
-6.16421070,-1.96850400,-1.67630400,4.18307100,0.00836614
-6.08421070,-2.52214600,-2.27608300,4.25996500,0.00851993
-6.00421070,-3.02965000,-2.86048200,4.29072300,0.00858145
-5.92421070,-3.44488200,-3.35260800,4.27534400,0.00855069
-5.84421070,-3.75246000,-3.70632400,4.19845000,0.00839690
-5.76421070,-3.90625000,-3.89087100,4.02928100,0.00805856
-5.68421070,-3.89087100,-3.90625000,3.78321800,0.00756644
-5.60421070,-3.70632400,-3.75246000,3.44488200,0.00688976
-5.52421069,-3.35260800,-3.44488200,3.01427100,0.00602854
-5.44421069,-2.86048200,-3.02965000,2.50676700,0.00501353
-5.36421069,-2.27608300,-2.52214600,1.98388300,0.00396777
-5.28421069,-1.67630400,-1.96850400,1.43024100,0.00286048
-5.20421069,-1.09190400,-1.43024100,0.92273620,0.00184547
-5.12421069,-0.58439960,-0.93811510,0.49212600,0.00098425
-5.04421069,-0.23068400,-0.49212600,0.18454720,0.00033834
-4.96421069,-0.03075787,-0.13841040,0.01537894,0.00003076
-4.88421069,-0.01537894,0.12303150,0.01537894,0.00006152
-4.80421069,-0.16916830,0.30757870,0.18454720,0.00046137
-4.72421068,-0.49212600,0.43061020,0.49212600,0.00116880
-4.64421068,-0.92273620,0.50750490,0.92273620,0.00218381
-4.56421068,-1.43024100,0.53826270,1.43024100,0.00335261
-4.48421068,-1.98388300,0.53826270,1.98388300,0.00455217
-4.40421068,-2.50676700,0.50750490,2.50676700,0.00572097
