Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.27384683,0.00000000,0.10765260,3.81397600,0.00787402
-15.19384682,0.00000000,0.27682080,3.66018700,0.00793553
-15.11384682,0.00000000,0.33833660,3.59867100,0.00805856
-15.03384682,0.00000000,0.35371550,3.59867100,0.00821235
-14.95384682,0.00000000,0.30757870,3.64480800,0.00836614
-14.87384682,0.00000000,0.23068400,3.72170300,0.00851993
-14.79384682,0.00000000,0.16916830,3.78321800,0.00858145
-14.71384682,0.00000000,0.09227362,3.84473400,0.00855069
-14.63384682,-0.01537894,0.04613681,3.89087100,0.00836614
-14.55384682,0.00000000,0.01537894,3.90625000,0.00805856
-14.47384681,0.01537894,0.00000000,3.92162900,0.00759720
-14.39384681,0.04613681,-0.01537894,3.93700800,0.00698204
-14.31384681,0.09227362,0.00000000,3.93700800,0.00621309
-14.23384681,0.16916830,0.00000000,3.95238700,0.00535187
-14.15384681,0.23068400,0.00000000,3.95238700,0.00442913
-14.07384681,0.30757870,0.00000000,3.95238700,0.00347564
-13.99384681,0.33833660,0.00000000,3.93700800,0.00255290
-13.91384681,0.33833660,0.00000000,3.93700800,0.00166093
-13.83384681,0.26144190,0.00000000,3.92162900,0.00092274
-13.75384680,0.10765260,0.00000000,3.92162900,0.00027682
-13.67384680,-0.12303150,0.00000000,3.93700800,-0.00024606
-13.59384680,-0.44598910,0.00000000,3.96776600,-0.00061516
-13.51384680,-0.83046260,0.00000000,4.02928100,-0.00086122
-13.43384680,-1.26107300,0.00000000,4.10617600,-0.00101501
-13.35384680,-1.73782000,0.00000000,4.18307100,-0.00107653
-13.27384680,-2.21456700,0.00000000,4.25996500,-0.00107653
-13.19384680,-2.67593500,0.00000000,4.29072300,-0.00101501
-13.11384680,-3.10654500,0.00000000,4.27534400,-0.00086122
-13.03384680,-3.47564000,-0.01537894,4.19845000,-0.00061516
-12.95384679,-3.78321800,0.00000000,4.02928100,-0.00024606
-12.87384679,-4.04466000,0.01537894,3.78321800,0.00027682
-12.79384679,-4.22920700,0.04613681,3.44488200,0.00098425
-12.71384679,-4.36761800,0.09227362,3.01427100,0.00187623
-12.63384679,-4.44451300,0.16916830,2.50676700,0.00286048
-12.55384679,-4.49065000,0.23068400,1.98388300,0.00393701
-12.47384679,-4.49065000,0.30757870,1.43024100,0.00504429
-12.39384679,-4.44451300,0.35371550,0.92273620,0.00605930
-12.31384679,-4.36761800,0.33833660,0.49212600,0.00688976
-12.23384678,-4.22920700,0.27682080,0.18454720,0.00750492
-12.15384678,-4.04466000,0.10765260,0.01537894,0.00781250
-12.07384678,-3.78321800,-0.13841040,0.01537894,0.00778174
-11.99384678,-3.47564000,-0.49212600,0.18454720,0.00741265
-11.91384678,-3.10654500,-0.92273620,0.49212600,0.00670522
-11.83384678,-2.67593500,-1.43024100,0.92273620,0.00572097
-11.75384678,-2.21456700,-1.96850400,1.43024100,0.00455217
-11.67384678,-1.73782000,-2.52214600,1.98388300,0.00335261
-11.59384678,-1.26107300,-3.01427100,2.50676700,0.00218381
-11.51384677,-0.83046260,-3.42950300,3.01427100,0.00116880
-11.43384677,-0.43061020,-3.73708200,3.44488200,0.00043061
-11.35384677,-0.12303150,-3.89087100,3.78321800,0.00006152
-11.27384677,0.09227362,-3.90625000,4.02928100,0.00006152
-11.19384677,0.21530510,-3.78321800,4.19845000,0.00043061
-11.11384677,0.24606300,-3.53715500,4.27534400,0.00116880
-11.03384677,0.18454720,-3.18344000,4.29072300,0.00218381
-10.95384677,0.06151574,-2.75283000,4.25996500,0.00335261
-10.87384677,-0.06151574,-2.27608300,4.18307100,0.00455217
-10.79384677,-0.18454720,-1.78395700,4.10617600,0.00572097
-10.71384676,-0.24606300,-1.26107300,4.02928100,0.00670522
-10.63384676,-0.23068400,-0.75356790,3.96776600,0.00741265
-10.55384676,-0.10765260,-0.24606300,3.93700800,0.00778174
-10.47384676,0.13841040,0.24606300,3.92162900,0.00778174
-10.39384676,0.47674700,0.75356790,3.92162900,0.00741265
-10.31384676,0.92273620,1.26107300,3.93700800,0.00670522
-10.23384676,1.43024100,1.78395700,3.93700800,0.00572097
-10.15384676,1.96850400,2.27608300,3.95238700,0.00455217
-10.07384676,2.52214600,2.75283000,3.95238700,0.00335261
-9.99384675,3.01427100,3.18344000,3.95238700,0.00218381
-9.91384675,3.44488200,3.53715500,3.93700800,0.00116880
-9.83384675,3.73708200,3.78321800,3.92162900,0.00046137
-9.75384675,3.90625000,3.90625000,3.92162900,0.00006152
-9.67384675,3.90625000,3.89087100,3.92162900,0.00003076
-9.59384675,3.73708200,3.73708200,3.92162900,0.00033834
-9.51384675,3.44488200,3.42950300,3.93700800,0.00098425
-9.43384675,3.01427100,3.01427100,3.95238700,0.00184547
-9.35384675,2.52214600,2.52214600,3.95238700,0.00286048
-9.27384674,1.96850400,1.96850400,3.95238700,0.00396777
-9.19384674,1.43024100,1.43024100,3.95238700,0.00501353
-9.11384674,0.92273620,0.92273620,3.93700800,0.00602854
-9.03384674,0.49212600,0.47674700,3.92162900,0.00688976
-8.95384674,0.13841040,0.13841040,3.92162900,0.00756644
-8.87384674,-0.10765260,-0.10765260,3.92162900,0.00805856
-8.79384674,-0.27682080,-0.23068400,3.92162900,0.00839690
-8.71384674,-0.33833660,-0.24606300,3.93700800,0.00855069
-8.63384674,-0.35371550,-0.18454720,3.95238700,0.00858145
-8.55384674,-0.30757870,-0.06151574,3.95238700,0.00851993
-8.47384673,-0.23068400,0.06151574,3.95238700,0.00836614
-8.39384673,-0.16916830,0.18454720,3.95238700,0.00821235
-8.31384673,-0.09227362,0.24606300,3.93700800,0.00805856
-8.23384673,-0.04613681,0.21530510,3.92162900,0.00793553
-8.15384673,-0.01537894,0.09227362,3.92162900,0.00784326
-8.07384673,0.00000000,-0.12303150,3.92162900,0.00784326
-7.99384673,0.01537894,-0.43061020,3.92162900,0.00793553
-7.91384673,0.00000000,-0.83046260,3.93700800,0.00805856
-7.83384673,0.00000000,-1.26107300,3.95238700,0.00821235
-7.75384672,0.00000000,-1.73782000,3.95238700,0.00836614
-7.67384672,0.00000000,-2.21456700,3.95238700,0.00851993
-7.59384672,0.00000000,-2.67593500,3.93700800,0.00858145
-7.51384672,0.00000000,-3.10654500,3.93700800,0.00858145
-7.43384672,0.01537894,-3.47564000,3.92162900,0.00842766
-7.35384672,0.00000000,-3.78321800,3.92162900,0.00808932
-7.27384672,-0.01537894,-4.04466000,3.93700800,0.00753568
-7.19384672,-0.04613681,-4.22920700,3.96776600,0.00679749
-7.11384672,-0.09227362,-4.36761800,4.02928100,0.00584400
-7.03384672,-0.16916830,-4.44451300,4.10617600,0.00470596
-6.95384671,-0.23068400,-4.49065000,4.18307100,0.00347564
-6.87384671,-0.30757870,-4.49065000,4.25996500,0.00224533
-6.79384671,-0.33833660,-4.44451300,4.29072300,0.00116880
-6.71384671,-0.33833660,-4.36761800,4.27534400,0.00030758
-6.63384671,-0.26144190,-4.22920700,4.18307100,-0.00018455
-6.55384671,-0.10765260,-4.04466000,4.02928100,-0.00018455
-6.47384671,0.12303150,-3.78321800,3.79859700,0.00030758
-6.39384671,0.44598910,-3.47564000,3.49101900,0.00135335
-6.31384671,0.83046260,-3.10654500,3.10654500,0.00282972
-6.23384670,1.26107300,-2.67593500,2.67593500,0.00470596
-6.15384670,1.73782000,-2.21456700,2.21456700,0.00682825
-6.07384670,2.21456700,-1.73782000,1.73782000,0.00898130
-5.99384670,2.67593500,-1.27645200,1.27645200,0.01107283
-5.91384670,3.09116600,-0.83046260,0.83046260,0.01291831
-5.83384670,3.46026100,-0.46136810,0.46136810,0.01436393
-5.75384670,3.78321800,-0.13841040,0.13841040,0.01537894
-5.67384670,4.04466000,0.12303150,-0.12303150,0.01587106
-5.59384670,4.27534400,0.30757870,-0.30757870,0.01587106
-5.51384669,4.45989200,0.43061020,-0.43061020,0.01544045
-5.43384669,4.61368100,0.50750490,-0.50750490,0.01464075
-5.35384669,4.73671200,0.53826270,-0.53826270,0.01356422
-5.27384669,4.79822800,0.53826270,-0.53826270,0.01233391
-5.19384669,4.79822800,0.50750490,-0.50750490,0.01107283
-5.11384669,4.70595500,0.43061020,-0.43061020,0.00990404
-5.03384669,4.49065000,0.30757870,-0.30757870,0.00891978
-4.95384669,4.15231300,0.12303150,-0.12303150,0.00815084
-4.87384669,3.66018700,-0.13841040,0.13841040,0.00759720
-4.79384669,3.02965000,-0.49212600,0.46136810,0.00728962
-4.71384668,2.27608300,-0.93811510,0.83046260,0.00716658
-4.63384668,1.39948300,-1.43024100,1.27645200,0.00719734
-4.55384668,0.47674700,-1.96850400,1.73782000,0.00728962
-4.47384668,-0.47674700,-2.52214600,2.21456700,0.00744341
-4.39384668,-1.41486200,-3.01427100,2.67593500,0.00756644
-4.31384668,-2.27608300,-3.44488200,3.10654500,0.00768947
-4.23384668,-3.04502900,-3.73708200,3.49101900,0.00778174
