Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.62352983,0.00000000,-3.92162900,4.16769200,0.00003076
-15.54352982,0.00000000,-3.92162900,4.64443900,0.00036909
-15.46352982,0.00000000,-3.93700800,5.10580700,0.00098425
-15.38352982,0.00000000,-3.95238700,5.56717500,0.00184547
-15.30352982,0.00000000,-3.95238700,5.99778500,0.00286048
-15.22352982,0.00000000,-3.95238700,6.39763700,0.00396777
-15.14352982,0.00000000,-3.93700800,6.78211100,0.00501353
-15.06352982,0.00000000,-3.93700800,7.13582600,0.00602854
-14.98352982,0.01537894,-3.92162900,7.44340500,0.00688976
-14.90352982,0.00000000,-3.92162900,7.72022600,0.00756644
-14.82352981,-0.01537894,-3.93700800,7.95091000,0.00805856
-14.74352981,-0.04613681,-3.96776600,8.15083600,0.00839690
-14.66352981,-0.09227362,-4.02928100,8.28924700,0.00855069
-14.58352981,-0.16916830,-4.10617600,8.39689900,0.00858145
-14.50352981,-0.23068400,-4.18307100,8.44303500,0.00851993
-14.42352981,-0.30757870,-4.25996500,8.44303500,0.00836614
-14.34352981,-0.35371550,-4.29072300,8.39689900,0.00821235
-14.26352981,-0.33833660,-4.27534400,8.30462600,0.00805856
-14.18352981,-0.27682080,-4.18307100,8.16621500,0.00793553
-14.10352980,-0.10765260,-4.02928100,7.96628900,0.00787402
-14.02352980,0.13841040,-3.79859700,7.70484700,0.00784326
-13.94352980,0.49212600,-3.49101900,7.39726800,0.00784326
-13.86352980,0.92273620,-3.10654500,7.04355200,0.00787402
-13.78352980,1.43024100,-2.67593500,6.61294300,0.00787402
-13.70352980,1.96850400,-2.21456700,6.16695300,0.00790477
-13.62352980,2.52214600,-1.73782000,5.69020700,0.00790477
-13.54352980,3.01427100,-1.27645200,5.21345900,0.00790477
-13.46352980,3.44488200,-0.83046260,4.76747000,0.00787402
-13.38352980,3.73708200,-0.46136810,4.36761800,0.00784326
-13.30352979,3.90625000,-0.13841040,4.04466000,0.00784326
-13.22352979,3.90625000,0.12303150,3.81397600,0.00784326
-13.14352979,3.73708200,0.30757870,3.66018700,0.00784326
-13.06352979,3.44488200,0.43061020,3.59867100,0.00787402
-12.98352979,3.01427100,0.50750490,3.59867100,0.00790477
-12.90352979,2.52214600,0.53826270,3.64480800,0.00790477
-12.82352979,1.96850400,0.53826270,3.72170300,0.00790477
-12.74352979,1.43024100,0.50750490,3.78321800,0.00790477
-12.66352979,0.92273620,0.43061020,3.84473400,0.00787402
-12.58352978,0.49212600,0.30757870,3.89087100,0.00784326
-12.50352978,0.13841040,0.12303150,3.90625000,0.00784326
-12.42352978,-0.10765260,-0.13841040,3.92162900,0.00784326
-12.34352978,-0.27682080,-0.46136810,3.93700800,0.00784326
-12.26352978,-0.33833660,-0.83046260,3.93700800,0.00787402
-12.18352978,-0.35371550,-1.27645200,3.95238700,0.00790477
-12.10352978,-0.30757870,-1.73782000,3.95238700,0.00790477
-12.02352978,-0.23068400,-2.21456700,3.95238700,0.00790477
-11.94352978,-0.16916830,-2.67593500,3.95238700,0.00790477
-11.86352977,-0.09227362,-3.10654500,3.93700800,0.00787402
-11.78352977,-0.04613681,-3.47564000,3.92162900,0.00784326
-11.70352977,-0.01537894,-3.78321800,3.92162900,0.00784326
-11.62352977,0.00000000,-4.04466000,3.92162900,0.00784326
-11.54352977,0.01537894,-4.22920700,3.92162900,0.00784326
-11.46352977,0.00000000,-4.36761800,3.93700800,0.00787402
-11.38352977,0.00000000,-4.44451300,3.95238700,0.00790477
-11.30352977,0.00000000,-4.49065000,3.95238700,0.00790477
-11.22352977,0.00000000,-4.49065000,3.95238700,0.00790477
-11.14352977,0.00000000,-4.45989200,3.95238700,0.00787402
-11.06352976,0.00000000,-4.36761800,3.93700800,0.00787402
-10.98352976,0.01537894,-4.24458600,3.92162900,0.00784326
-10.90352976,0.00000000,-4.04466000,3.92162900,0.00784326
-10.82352976,-0.01537894,-3.78321800,3.92162900,0.00787402
-10.74352976,-0.04613681,-3.42950300,3.92162900,0.00793553
-10.66352976,-0.09227362,-2.99889300,3.93700800,0.00805856
-10.58352976,-0.16916830,-2.50676700,3.95238700,0.00821235
-10.50352976,-0.23068400,-1.98388300,3.95238700,0.00836614
-10.42352976,-0.30757870,-1.43024100,3.95238700,0.00851993
-10.34352975,-0.35371550,-0.92273620,3.95238700,0.00858145
-10.26352975,-0.33833660,-0.49212600,3.93700800,0.00855069
-10.18352975,-0.27682080,-0.18454720,3.92162900,0.00839690
-10.10352975,-0.10765260,-0.01537894,3.92162900,0.00805856
-10.02352975,0.13841040,-0.01537894,3.92162900,0.00756644
-9.94352975,0.49212600,-0.18454720,3.92162900,0.00688976
-9.86352975,0.92273620,-0.49212600,3.93700800,0.00602854
-9.78352975,1.43024100,-0.92273620,3.95238700,0.00501353
-9.70352975,1.96850400,-1.43024100,3.95238700,0.00396777
-9.62352974,2.52214600,-1.98388300,3.95238700,0.00286048
-9.54352974,3.01427100,-2.50676700,3.95238700,0.00184547
-9.46352974,3.44488200,-3.01427100,3.93700800,0.00098425
-9.38352974,3.73708200,-3.44488200,3.92162900,0.00033834
-9.30352974,3.90625000,-3.78321800,3.92162900,0.00003076
-9.22352974,3.90625000,-4.02928100,3.92162900,0.00006152
-9.14352974,3.73708200,-4.19845000,3.92162900,0.00046137
-9.06352974,3.44488200,-4.27534400,3.93700800,0.00116880
-8.98352974,3.01427100,-4.29072300,3.95238700,0.00218381
-8.90352974,2.52214600,-4.25996500,3.95238700,0.00335261
-8.82352973,1.96850400,-4.18307100,3.95238700,0.00455217
-8.74352973,1.43024100,-4.10617600,3.95238700,0.00572097
-8.66352973,0.92273620,-4.02928100,3.93700800,0.00670522
-8.58352973,0.49212600,-3.96776600,3.92162900,0.00741265
-8.50352973,0.13841040,-3.93700800,3.92162900,0.00778174
-8.42352973,-0.10765260,-3.92162900,3.92162900,0.00778174
-8.34352973,-0.27682080,-3.92162900,3.92162900,0.00741265
-8.26352973,-0.33833660,-3.93700800,3.93700800,0.00670522
-8.18352973,-0.35371550,-3.93700800,3.95238700,0.00572097
-8.10352972,-0.30757870,-3.95238700,3.95238700,0.00455217
-8.02352972,-0.23068400,-3.95238700,3.95238700,0.00335261
-7.94352972,-0.16916830,-3.95238700,3.95238700,0.00218381
-7.86352972,-0.09227362,-3.93700800,3.93700800,0.00116880
-7.78352972,-0.04613681,-3.93700800,3.92162900,0.00046137
-7.70352972,-0.01537894,-3.92162900,3.92162900,0.00006152
-7.62352972,0.00000000,-3.90625000,3.92162900,0.00003076
-7.54352972,0.01537894,-3.89087100,3.92162900,0.00033834
-7.46352972,0.00000000,-3.84473400,3.93700800,0.00098425
-7.38352972,0.00000000,-3.78321800,3.95238700,0.00184547
-7.30352971,0.00000000,-3.72170300,3.95238700,0.00286048
-7.22352971,0.00000000,-3.64480800,3.95238700,0.00396777
-7.14352971,0.00000000,-3.59867100,3.95238700,0.00501353
-7.06352971,0.00000000,-3.59867100,3.93700800,0.00599779
-6.98352971,0.00000000,-3.66018700,3.92162900,0.00685901
-6.90352971,0.00000000,-3.81397600,3.92162900,0.00756644
-6.82352971,0.00000000,-4.04466000,3.92162900,0.00808932
-6.74352971,0.00000000,-4.36761800,3.92162900,0.00848917
-6.66352971,0.00000000,-4.76747000,3.93700800,0.00873524
-6.58352970,0.00000000,-5.21345900,3.95238700,0.00891978
-6.50352970,0.00000000,-5.69020700,3.95238700,0.00898130
-6.42352970,0.00000000,-6.16695300,3.95238700,0.00898130
-6.34352970,0.00000000,-6.62832200,3.95238700,0.00891978
-6.26352970,0.00000000,-7.04355200,3.93700800,0.00873524
-6.18352970,-0.01537894,-7.41264700,3.92162900,0.00848917
-6.10352970,0.00000000,-7.72022600,3.92162900,0.00808932
-6.02352970,0.01537894,-7.95091000,3.92162900,0.00756644
-5.94352970,0.04613681,-8.12007800,3.92162900,0.00685901
-5.86352969,0.09227362,-8.21235200,3.93700800,0.00599779
-5.78352969,0.16916830,-8.22773100,3.95238700,0.00501353
-5.70352969,0.23068400,-8.21235200,3.95238700,0.00396777
-5.62352969,0.30757870,-8.13545700,3.95238700,0.00286048
-5.54352969,0.33833660,-8.05856200,3.95238700,0.00184547
-5.46352969,0.33833660,-7.96628900,3.93700800,0.00098425
-5.38352969,0.26144190,-7.88939400,3.93700800,0.00036909
-5.30352969,0.10765260,-7.84325700,3.92162900,0.00003076
-5.22352969,-0.12303150,-7.84325700,3.90625000,0.00003076
-5.14352969,-0.44598910,-7.88939400,3.89087100,0.00036909
-5.06352968,-0.83046260,-7.96628900,3.84473400,0.00098425
-4.98352968,-1.26107300,-8.05856200,3.78321800,0.00184547
-4.90352968,-1.73782000,-8.13545700,3.72170300,0.00286048
-4.82352968,-2.21456700,-8.21235200,3.64480800,0.00396777
-4.74352968,-2.67593500,-8.22773100,3.59867100,0.00501353
-4.66352968,-3.10654500,-8.21235200,3.59867100,0.00599779
