Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.64999983,-3.78321800,3.99852300,3.92162900,0.00784326
-15.56999982,-3.42950300,3.99852300,3.92162900,0.00784326
-15.48999982,-2.99889300,3.76783900,3.93700800,0.00787402
-15.40999982,-2.50676700,3.36798700,3.95238700,0.00790477
-15.32999982,-1.98388300,2.82972400,3.95238700,0.00790477
-15.24999982,-1.43024100,2.21456700,3.95238700,0.00790477
-15.16999982,-0.92273620,1.59940900,3.95238700,0.00790477
-15.08999982,-0.49212600,1.01501000,3.93700800,0.00787402
-15.00999982,-0.16916830,0.53826270,3.92162900,0.00784326
-14.92999982,-0.01537894,0.15378940,3.92162900,0.00784326
-14.84999981,-0.03075787,-0.12303150,3.92162900,0.00784326
-14.76999981,-0.23068400,-0.27682080,3.92162900,0.00784326
-14.68999981,-0.58439960,-0.35371550,3.93700800,0.00787402
-14.60999981,-1.09190400,-0.35371550,3.95238700,0.00790477
-14.52999981,-1.67630400,-0.30757870,3.95238700,0.00790477
-14.44999981,-2.27608300,-0.23068400,3.95238700,0.00790477
-14.36999981,-2.86048200,-0.16916830,3.95238700,0.00790477
-14.28999981,-3.35260800,-0.10765260,3.93700800,0.00787402
-14.20999981,-3.70632400,-0.04613681,3.92162900,0.00784326
-14.12999980,-3.89087100,-0.01537894,3.92162900,0.00784326
-14.04999980,-3.89087100,0.01537894,3.92162900,0.00784326
-13.96999980,-3.70632400,0.04613681,3.92162900,0.00784326
-13.88999980,-3.35260800,0.10765260,3.93700800,0.00787402
-13.80999980,-2.86048200,0.16916830,3.95238700,0.00790477
-13.72999980,-2.27608300,0.23068400,3.95238700,0.00790477
-13.64999980,-1.67630400,0.30757870,3.95238700,0.00790477
-13.56999980,-1.09190400,0.35371550,3.95238700,0.00790477
-13.48999980,-0.58439960,0.33833660,3.93700800,0.00787402
-13.40999980,-0.21530510,0.27682080,3.92162900,0.00784326
-13.32999979,-0.03075787,0.10765260,3.92162900,0.00784326
-13.24999979,-0.03075787,-0.13841040,3.92162900,0.00784326
-13.16999979,-0.21530510,-0.49212600,3.92162900,0.00784326
-13.08999979,-0.58439960,-0.92273620,3.93700800,0.00787402
-13.00999979,-1.09190400,-1.43024100,3.95238700,0.00790477
-12.92999979,-1.67630400,-1.96850400,3.95238700,0.00790477
-12.84999979,-2.27608300,-2.52214600,3.95238700,0.00790477
-12.76999979,-2.86048200,-3.02965000,3.95238700,0.00790477
-12.68999979,-3.35260800,-3.44488200,3.93700800,0.00787402
-12.60999978,-3.70632400,-3.75246000,3.92162900,0.00784326
-12.52999978,-3.89087100,-3.90625000,3.92162900,0.00784326
-12.44999978,-3.89087100,-3.89087100,3.92162900,0.00784326
-12.36999978,-3.70632400,-3.70632400,3.92162900,0.00784326
-12.28999978,-3.35260800,-3.35260800,3.93700800,0.00787402
-12.20999978,-2.86048200,-2.86048200,3.95238700,0.00790477
-12.12999978,-2.27608300,-2.27608300,3.95238700,0.00790477
-12.04999978,-1.67630400,-1.67630400,3.95238700,0.00790477
-11.96999978,-1.09190400,-1.09190400,3.95238700,0.00790477
-11.88999977,-0.58439960,-0.58439960,3.93700800,0.00787402
-11.80999977,-0.23068400,-0.21530510,3.92162900,0.00784326
-11.72999977,-0.03075787,-0.03075787,3.92162900,0.00784326
-11.64999977,-0.01537894,-0.03075787,3.92162900,0.00784326
-11.56999977,-0.16916830,-0.21530510,3.92162900,0.00784326
-11.48999977,-0.49212600,-0.58439960,3.93700800,0.00787402
-11.40999977,-0.92273620,-1.09190400,3.95238700,0.00790477
-11.32999977,-1.43024100,-1.67630400,3.95238700,0.00790477
-11.24999977,-1.98388300,-2.27608300,3.95238700,0.00790477
-11.16999977,-2.50676700,-2.86048200,3.95238700,0.00790477
-11.08999976,-3.01427100,-3.35260800,3.93700800,0.00787402
-11.00999976,-3.44488200,-3.70632400,3.92162900,0.00784326
-10.92999976,-3.78321800,-3.89087100,3.92162900,0.00784326
-10.84999976,-4.02928100,-3.90625000,3.92162900,0.00784326
-10.76999976,-4.19845000,-3.75246000,3.92162900,0.00784326
-10.68999976,-4.27534400,-3.44488200,3.93700800,0.00787402
-10.60999976,-4.29072300,-3.02965000,3.95238700,0.00790477
-10.52999976,-4.25996500,-2.52214600,3.95238700,0.00790477
-10.44999976,-4.18307100,-1.96850400,3.95238700,0.00790477
-10.36999975,-4.10617600,-1.43024100,3.95238700,0.00790477
-10.28999975,-4.02928100,-0.92273620,3.93700800,0.00787402
-10.20999975,-3.96776600,-0.49212600,3.92162900,0.00784326
-10.12999975,-3.93700800,-0.13841040,3.92162900,0.00784326
-10.04999975,-3.92162900,0.10765260,3.92162900,0.00784326
-9.96999975,-3.92162900,0.27682080,3.92162900,0.00784326
-9.88999975,-3.93700800,0.33833660,3.93700800,0.00787402
-9.80999975,-3.93700800,0.35371550,3.95238700,0.00790477
-9.72999975,-3.95238700,0.30757870,3.95238700,0.00790477
-9.64999974,-3.95238700,0.23068400,3.95238700,0.00790477
-9.56999974,-3.93700800,0.16916830,3.95238700,0.00790477
-9.48999974,-3.93700800,0.09227362,3.93700800,0.00787402
-9.40999974,-3.92162900,0.04613681,3.92162900,0.00784326
-9.32999974,-3.92162900,0.01537894,3.92162900,0.00784326
-9.24999974,-3.93700800,0.00000000,3.92162900,0.00784326
-9.16999974,-3.96776600,-0.01537894,3.92162900,0.00784326
-9.08999974,-4.02928100,0.00000000,3.93700800,0.00787402
-9.00999974,-4.10617600,0.00000000,3.95238700,0.00790477
-8.92999974,-4.18307100,0.00000000,3.95238700,0.00790477
-8.84999973,-4.25996500,0.00000000,3.95238700,0.00790477
-8.76999973,-4.29072300,0.00000000,3.95238700,0.00787402
-8.68999973,-4.27534400,0.00000000,3.93700800,0.00787402
-8.60999973,-4.18307100,-0.01537894,3.92162900,0.00784326
-8.52999973,-4.02928100,0.00000000,3.92162900,0.00784326
-8.44999973,-3.79859700,0.01537894,3.92162900,0.00787402
-8.36999973,-3.49101900,0.04613681,3.92162900,0.00793553
-8.28999973,-3.10654500,0.09227362,3.93700800,0.00805856
-8.20999973,-2.67593500,0.16916830,3.95238700,0.00821235
-8.12999972,-2.21456700,0.23068400,3.95238700,0.00836614
-8.04999972,-1.73782000,0.30757870,3.95238700,0.00851993
-7.96999972,-1.26107300,0.35371550,3.95238700,0.00858145
-7.88999972,-0.83046260,0.33833660,3.93700800,0.00855069
-7.80999972,-0.44598910,0.27682080,3.92162900,0.00839690
-7.72999972,-0.12303150,0.10765260,3.92162900,0.00805856
-7.64999972,0.10765260,-0.13841040,3.92162900,0.00756644
-7.56999972,0.26144190,-0.49212600,3.92162900,0.00688976
-7.48999972,0.33833660,-0.92273620,3.93700800,0.00602854
-7.40999972,0.33833660,-1.43024100,3.95238700,0.00501353
-7.32999971,0.30757870,-1.96850400,3.95238700,0.00396777
-7.24999971,0.23068400,-2.52214600,3.95238700,0.00286048
-7.16999971,0.16916830,-3.01427100,3.95238700,0.00184547
-7.08999971,0.09227362,-3.44488200,3.93700800,0.00098425
-7.00999971,0.04613681,-3.73708200,3.92162900,0.00036909
-6.92999971,0.01537894,-3.90625000,3.92162900,0.00003076
-6.84999971,0.00000000,-3.90625000,3.92162900,0.00003076
-6.76999971,-0.01537894,-3.73708200,3.92162900,0.00036909
-6.68999971,0.00000000,-3.44488200,3.93700800,0.00098425
-6.60999970,0.00000000,-3.01427100,3.95238700,0.00184547
-6.52999970,0.00000000,-2.52214600,3.95238700,0.00286048
-6.44999970,0.00000000,-1.96850400,3.95238700,0.00396777
-6.36999970,0.00000000,-1.43024100,3.95238700,0.00501353
-6.28999970,0.00000000,-0.92273620,3.93700800,0.00599779
-6.20999970,0.00000000,-0.49212600,3.92162900,0.00685901
-6.12999970,0.00000000,-0.13841040,3.92162900,0.00756644
-6.04999970,0.00000000,0.10765260,3.92162900,0.00808932
-5.96999970,0.00000000,0.27682080,3.92162900,0.00848917
-5.88999969,0.00000000,0.33833660,3.93700800,0.00873524
-5.80999969,0.00000000,0.35371550,3.95238700,0.00891978
-5.72999969,0.00000000,0.30757870,3.95238700,0.00898130
-5.64999969,0.00000000,0.23068400,3.95238700,0.00898130
-5.56999969,0.00000000,0.15378940,3.95238700,0.00891978
-5.48999969,0.00000000,0.09227362,3.93700800,0.00873524
-5.40999969,0.00000000,0.03075787,3.92162900,0.00848917
-5.32999969,0.00000000,0.00000000,3.92162900,0.00808932
-5.24999969,0.00000000,0.00000000,3.92162900,0.00756644
-5.16999969,0.00000000,0.03075787,3.92162900,0.00685901
-5.08999968,0.00000000,0.09227362,3.93700800,0.00599779
-5.00999968,0.00000000,0.15378940,3.95238700,0.00501353
-4.92999968,0.00000000,0.23068400,3.95238700,0.00396777
-4.84999968,0.00000000,0.30757870,3.95238700,0.00286048
-4.76999968,0.00000000,0.33833660,3.95238700,0.00184547
-4.68999968,0.00000000,0.33833660,3.93700800,0.00098425
