Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.51999983,0.00000000,0.23068400,3.90625000,0.00784326
-15.43999982,-0.01537894,0.56902060,3.72170300,0.00784326
-15.35999982,0.00000000,0.76894680,3.35260800,0.00787402
-15.27999982,0.00000000,0.84584150,2.86048200,0.00790477
-15.19999982,0.00000000,0.84584150,2.27608300,0.00790477
-15.11999982,0.00000000,0.78432570,1.67630400,0.00790477
-15.03999982,0.00000000,0.67667320,1.09190400,0.00787402
-14.95999982,0.00000000,0.52288380,0.58439960,0.00787402
-14.87999982,0.00000000,0.35371550,0.23068400,0.00784326
-14.79999982,0.00000000,0.12303150,0.03075787,0.00784326
-14.71999981,0.00000000,-0.13841040,0.01537894,0.00787402
-14.63999981,0.00000000,-0.46136810,0.16916830,0.00793553
-14.55999981,0.00000000,-0.84584150,0.49212600,0.00805856
-14.47999981,0.00000000,-1.27645200,0.92273620,0.00821235
-14.39999981,0.00000000,-1.73782000,1.43024100,0.00836614
-14.31999981,0.00000000,-2.21456700,1.98388300,0.00851993
-14.23999981,0.00000000,-2.67593500,2.50676700,0.00858145
-14.15999981,0.00000000,-3.10654500,3.01427100,0.00855069
-14.07999981,0.00000000,-3.49101900,3.44488200,0.00836614
-13.99999980,0.00000000,-3.79859700,3.78321800,0.00805856
-13.91999980,0.00000000,-4.02928100,4.02928100,0.00759720
-13.83999980,0.00000000,-4.18307100,4.19845000,0.00698204
-13.75999980,0.00000000,-4.27534400,4.27534400,0.00621309
-13.67999980,0.00000000,-4.29072300,4.29072300,0.00535187
-13.59999980,0.00000000,-4.25996500,4.25996500,0.00442913
-13.51999980,0.00000000,-4.18307100,4.18307100,0.00347564
-13.43999980,0.00000000,-4.10617600,4.10617600,0.00255290
-13.35999980,0.00000000,-4.02928100,4.02928100,0.00166093
-13.27999980,0.00000000,-3.96776600,3.96776600,0.00092274
-13.19999979,0.00000000,-3.93700800,3.93700800,0.00027682
-13.11999979,0.00000000,-3.92162900,3.92162900,-0.00024606
-13.03999979,0.00000000,-3.92162900,3.92162900,-0.00061516
-12.95999979,0.00000000,-3.93700800,3.93700800,-0.00086122
-12.87999979,0.00000000,-3.93700800,3.93700800,-0.00101501
-12.79999979,0.00000000,-3.95238700,3.95238700,-0.00107653
-12.71999979,0.00000000,-3.95238700,3.95238700,-0.00107653
-12.63999979,0.00000000,-3.93700800,3.95238700,-0.00101501
-12.55999979,0.00000000,-3.93700800,3.93700800,-0.00086122
-12.47999978,0.00000000,-3.92162900,3.92162900,-0.00061516
-12.39999978,0.00000000,-3.92162900,3.92162900,-0.00024606
-12.31999978,0.00000000,-3.93700800,3.92162900,0.00027682
-12.23999978,0.00000000,-3.96776600,3.92162900,0.00092274
-12.15999978,0.00000000,-4.02928100,3.93700800,0.00166093
-12.07999978,0.00000000,-4.10617600,3.95238700,0.00255290
-11.99999978,0.00000000,-4.18307100,3.95238700,0.00347564
-11.91999978,0.00000000,-4.25996500,3.95238700,0.00442913
-11.83999978,0.00000000,-4.29072300,3.95238700,0.00535187
-11.75999977,0.00000000,-4.27534400,3.93700800,0.00621309
-11.67999977,0.00000000,-4.18307100,3.92162900,0.00695128
-11.59999977,0.00000000,-4.02928100,3.92162900,0.00756644
-11.51999977,0.00000000,-3.79859700,3.92162900,0.00808932
-11.43999977,0.00000000,-3.49101900,3.92162900,0.00845842
-11.35999977,0.00000000,-3.10654500,3.93700800,0.00873524
-11.27999977,0.00000000,-2.67593500,3.95238700,0.00888903
-11.19999977,0.00000000,-2.21456700,3.95238700,0.00898130
-11.11999977,0.00000000,-1.73782000,3.95238700,0.00898130
-11.03999977,0.00000000,-1.26107300,3.95238700,0.00888903
-10.95999976,0.00000000,-0.83046260,3.93700800,0.00873524
-10.87999976,0.00000000,-0.44598910,3.92162900,0.00845842
-10.79999976,0.00000000,-0.12303150,3.92162900,0.00808932
-10.71999976,0.00000000,0.10765260,3.92162900,0.00756644
-10.63999976,0.00000000,0.26144190,3.92162900,0.00695128
-10.55999976,0.00000000,0.33833660,3.93700800,0.00621309
-10.47999976,0.00000000,0.33833660,3.95238700,0.00535187
-10.39999976,0.00000000,0.30757870,3.95238700,0.00442913
-10.31999976,0.00000000,0.23068400,3.95238700,0.00347564
-10.23999975,0.00000000,0.16916830,3.95238700,0.00255290
-10.15999975,0.00000000,0.09227362,3.93700800,0.00166093
-10.07999975,-0.01537894,0.04613681,3.92162900,0.00092274
-9.99999975,0.00000000,0.01537894,3.92162900,0.00027682
-9.91999975,0.01537894,0.00000000,3.92162900,-0.00024606
-9.83999975,0.04613681,-0.01537894,3.92162900,-0.00061516
-9.75999975,0.09227362,0.00000000,3.93700800,-0.00086122
-9.67999975,0.16916830,0.00000000,3.95238700,-0.00101501
-9.59999975,0.23068400,0.00000000,3.95238700,-0.00107653
-9.51999974,0.30757870,0.00000000,3.95238700,-0.00107653
-9.43999974,0.35371550,0.00000000,3.95238700,-0.00101501
-9.35999974,0.33833660,0.00000000,3.93700800,-0.00086122
-9.27999974,0.27682080,0.00000000,3.93700800,-0.00061516
-9.19999974,0.10765260,0.00000000,3.92162900,-0.00024606
-9.11999974,-0.13841040,0.00000000,3.90625000,0.00027682
-9.03999974,-0.49212600,0.00000000,3.89087100,0.00092274
-8.95999974,-0.92273620,0.00000000,3.84473400,0.00166093
-8.87999974,-1.43024100,0.00000000,3.78321800,0.00255290
-8.79999974,-1.96850400,0.00000000,3.72170300,0.00347564
-8.71999973,-2.52214600,0.00000000,3.64480800,0.00442913
-8.63999973,-3.01427100,0.00000000,3.59867100,0.00535187
-8.55999973,-3.44488200,0.00000000,3.59867100,0.00621309
-8.47999973,-3.73708200,-0.01537894,3.66018700,0.00698204
-8.39999973,-3.90625000,0.00000000,3.81397600,0.00759720
-8.31999973,-3.90625000,0.01537894,4.04466000,0.00805856
-8.23999973,-3.73708200,0.04613681,4.36761800,0.00836614
-8.15999973,-3.44488200,0.09227362,4.76747000,0.00855069
-8.07999973,-3.01427100,0.16916830,5.21345900,0.00858145
-7.99999972,-2.52214600,0.23068400,5.69020700,0.00851993
-7.91999972,-1.96850400,0.30757870,6.16695300,0.00836614
-7.83999972,-1.43024100,0.33833660,6.61294300,0.00821235
-7.75999972,-0.93811510,0.33833660,7.04355200,0.00805856
-7.67999972,-0.49212600,0.26144190,7.39726800,0.00793553
-7.59999972,-0.13841040,0.10765260,7.70484700,0.00784326
-7.51999972,0.12303150,-0.12303150,7.96628900,0.00784326
-7.43999972,0.30757870,-0.44598910,8.16621500,0.00793553
-7.35999972,0.43061020,-0.83046260,8.30462600,0.00805856
-7.27999972,0.50750490,-1.26107300,8.39689900,0.00821235
-7.19999971,0.53826270,-1.73782000,8.44303500,0.00836614
-7.11999971,0.53826270,-2.21456700,8.44303500,0.00851993
-7.03999971,0.50750490,-2.67593500,8.39689900,0.00858145
-6.95999971,0.43061020,-3.10654500,8.30462600,0.00855069
-6.87999971,0.30757870,-3.49101900,8.16621500,0.00839690
-6.79999971,0.12303150,-3.79859700,7.96628900,0.00805856
-6.71999971,-0.13841040,-4.01390200,7.70484700,0.00756644
-6.63999971,-0.46136810,-4.15231300,7.39726800,0.00688976
-6.55999971,-0.83046260,-4.18307100,7.04355200,0.00602854
-6.47999970,-1.27645200,-4.12155500,6.61294300,0.00501353
-6.39999970,-1.73782000,-4.01390200,6.16695300,0.00396777
-6.31999970,-2.21456700,-3.89087100,5.69020700,0.00286048
-6.23999970,-2.67593500,-3.76783900,5.21345900,0.00184547
-6.15999970,-3.10654500,-3.69094500,4.76747000,0.00098425
-6.07999970,-3.47564000,-3.70632400,4.36761800,0.00036909
-5.99999970,-3.78321800,-3.81397600,4.04466000,0.00003076
-5.91999970,-4.04466000,-4.06003900,3.81397600,0.00003076
-5.83999970,-4.22920700,-4.39837600,3.66018700,0.00036909
-5.75999969,-4.36761800,-4.85974400,3.59867100,0.00098425
-5.67999969,-4.44451300,-5.36724900,3.59867100,0.00184547
-5.59999969,-4.49065000,-5.92089000,3.64480800,0.00286048
-5.51999969,-4.49065000,-6.47453200,3.72170300,0.00396777
-5.43999969,-4.44451300,-6.96665800,3.78321800,0.00501353
-5.35999969,-4.36761800,-7.36651000,3.84473400,0.00602854
-5.27999969,-4.22920700,-7.65871000,3.89087100,0.00688976
-5.19999969,-4.04466000,-7.81250000,3.90625000,0.00756644
-5.11999969,-3.78321800,-7.82787800,3.92162900,0.00805856
-5.03999969,-3.47564000,-7.72022600,3.93700800,0.00839690
-4.95999968,-3.10654500,-7.47416300,3.93700800,0.00855069
-4.87999968,-2.67593500,-7.13582600,3.95238700,0.00858145
-4.79999968,-2.21456700,-6.70521600,3.95238700,0.00851993
-4.71999968,-1.73782000,-6.22846900,3.95238700,0.00836614
-4.63999968,-1.26107300,-5.72096400,3.95238700,0.00821235
-4.55999968,-0.83046260,-5.19808000,3.93700800,0.00805856
