Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.27164183,-0.13841040,-0.01537894,4.04466000,0.00003076
-15.19164182,-0.49212600,-0.16916830,4.21382900,0.00036909
-15.11164182,-0.93811510,-0.49212600,4.29072300,0.00098425
-15.03164182,-1.43024100,-0.92273620,4.29072300,0.00184547
-14.95164182,-1.96850400,-1.43024100,4.25996500,0.00286048
-14.87164182,-2.52214600,-1.98388300,4.18307100,0.00396777
-14.79164182,-3.01427100,-2.50676700,4.10617600,0.00501353
-14.71164182,-3.44488200,-2.99889300,4.02928100,0.00602854
-14.63164182,-3.73708200,-3.42950300,3.96776600,0.00688976
-14.55164182,-3.90625000,-3.78321800,3.93700800,0.00756644
-14.47164181,-3.90625000,-4.04466000,3.92162900,0.00805856
-14.39164181,-3.73708200,-4.24458600,3.92162900,0.00839690
-14.31164181,-3.44488200,-4.36761800,3.93700800,0.00855069
-14.23164181,-3.01427100,-4.45989200,3.93700800,0.00858145
-14.15164181,-2.52214600,-4.49065000,3.95238700,0.00851993
-14.07164181,-1.96850400,-4.49065000,3.95238700,0.00836614
-13.99164181,-1.43024100,-4.44451300,3.95238700,0.00821235
-13.91164181,-0.92273620,-4.36761800,3.93700800,0.00805856
-13.83164181,-0.49212600,-4.22920700,3.92162900,0.00793553
-13.75164180,-0.13841040,-4.04466000,3.92162900,0.00787402
-13.67164180,0.10765260,-3.78321800,3.92162900,0.00784326
-13.59164180,0.27682080,-3.47564000,3.92162900,0.00784326
-13.51164180,0.33833660,-3.10654500,3.93700800,0.00787402
-13.43164180,0.35371550,-2.67593500,3.95238700,0.00787402
-13.35164180,0.30757870,-2.21456700,3.95238700,0.00790477
-13.27164180,0.23068400,-1.73782000,3.95238700,0.00790477
-13.19164180,0.16916830,-1.27645200,3.93700800,0.00790477
-13.11164180,0.10765260,-0.83046260,3.93700800,0.00787402
-13.03164180,0.04613681,-0.46136810,3.92162900,0.00784326
-12.95164179,0.01537894,-0.13841040,3.92162900,0.00784326
-12.87164179,-0.01537894,0.12303150,3.93700800,0.00784326
-12.79164179,-0.04613681,0.30757870,3.96776600,0.00784326
-12.71164179,-0.10765260,0.43061020,4.02928100,0.00787402
-12.63164179,-0.16916830,0.50750490,4.10617600,0.00790477
-12.55164179,-0.23068400,0.53826270,4.18307100,0.00790477
-12.47164179,-0.30757870,0.53826270,4.25996500,0.00790477
-12.39164179,-0.35371550,0.50750490,4.29072300,0.00787402
-12.31164179,-0.33833660,0.43061020,4.27534400,0.00787402
-12.23164178,-0.27682080,0.30757870,4.18307100,0.00784326
-12.15164178,-0.10765260,0.12303150,4.02928100,0.00784326
-12.07164178,0.13841040,-0.13841040,3.79859700,0.00787402
-11.99164178,0.49212600,-0.46136810,3.49101900,0.00793553
-11.91164178,0.92273620,-0.83046260,3.10654500,0.00805856
-11.83164178,1.43024100,-1.27645200,2.67593500,0.00821235
-11.75164178,1.96850400,-1.73782000,2.21456700,0.00836614
-11.67164178,2.52214600,-2.21456700,1.73782000,0.00851993
-11.59164178,3.01427100,-2.67593500,1.26107300,0.00858145
-11.51164177,3.44488200,-3.10654500,0.83046260,0.00855069
-11.43164177,3.73708200,-3.49101900,0.44598910,0.00836614
-11.35164177,3.90625000,-3.79859700,0.12303150,0.00805856
-11.27164177,3.90625000,-4.02928100,-0.10765260,0.00759720
-11.19164177,3.73708200,-4.18307100,-0.26144190,0.00698204
-11.11164177,3.44488200,-4.27534400,-0.33833660,0.00621309
-11.03164177,3.01427100,-4.29072300,-0.33833660,0.00535187
-10.95164177,2.52214600,-4.25996500,-0.30757870,0.00442913
-10.87164177,1.96850400,-4.18307100,-0.23068400,0.00347564
-10.79164177,1.43024100,-4.10617600,-0.15378940,0.00252215
-10.71164176,0.92273620,-4.02928100,-0.09227362,0.00166093
-10.63164176,0.49212600,-3.96776600,-0.03075787,0.00089198
-10.55164176,0.13841040,-3.93700800,0.00000000,0.00024606
-10.47164176,-0.10765260,-3.92162900,0.00000000,-0.00021531
-10.39164176,-0.27682080,-3.92162900,-0.03075787,-0.00052288
-10.31164176,-0.33833660,-3.93700800,-0.09227362,-0.00067667
-10.23164176,-0.35371550,-3.93700800,-0.15378940,-0.00067667
-10.15164176,-0.30757870,-3.95238700,-0.23068400,-0.00061516
-10.07164176,-0.23068400,-3.95238700,-0.30757870,-0.00046137
-9.99164175,-0.16916830,-3.95238700,-0.33833660,-0.00030758
-9.91164175,-0.09227362,-3.93700800,-0.33833660,-0.00018455
-9.83164175,-0.04613681,-3.92162900,-0.26144190,-0.00006152
-9.75164175,-0.01537894,-3.92162900,-0.10765260,0.00000000
-9.67164175,0.00000000,-3.92162900,0.12303150,0.00000000
-9.59164175,0.01537894,-3.92162900,0.44598910,-0.00006152
-9.51164175,0.00000000,-3.93700800,0.83046260,-0.00018455
-9.43164175,0.00000000,-3.95238700,1.26107300,-0.00030758
-9.35164175,0.00000000,-3.95238700,1.73782000,-0.00046137
-9.27164174,0.00000000,-3.95238700,2.21456700,-0.00061516
-9.19164174,0.00000000,-3.93700800,2.67593500,-0.00067667
-9.11164174,0.00000000,-3.92162900,3.10654500,-0.00067667
-9.03164174,0.00000000,-3.90625000,3.49101900,-0.00052288
-8.95164174,0.00000000,-3.90625000,3.79859700,-0.00021531
-8.87164174,0.00000000,-3.93700800,4.02928100,0.00024606
-8.79164174,0.00000000,-4.01390200,4.18307100,0.00089198
-8.71164174,0.00000000,-4.12155500,4.27534400,0.00166093
-8.63164174,0.00000000,-4.27534400,4.29072300,0.00252215
-8.55164174,0.00000000,-4.42913300,4.25996500,0.00347564
-8.47164173,0.00000000,-4.56754400,4.18307100,0.00442913
-8.39164173,0.00000000,-4.62906000,4.10617600,0.00535187
-8.31164173,0.00000000,-4.61368100,4.02928100,0.00621309
-8.23164173,0.00000000,-4.45989200,3.96776600,0.00698204
-8.15164173,0.00000000,-4.13693400,3.93700800,0.00759720
-8.07164173,0.00000000,-3.66018700,3.92162900,0.00805856
-7.99164173,0.00000000,-2.99889300,3.92162900,0.00836614
-7.91164173,0.00000000,-2.18380900,3.93700800,0.00855069
-7.83164173,0.00000000,-1.24569400,3.93700800,0.00858145
-7.75164172,0.00000000,-0.24606300,3.95238700,0.00851993
-7.67164172,0.00000000,0.78432570,3.95238700,0.00836614
-7.59164172,0.00000000,1.75319900,3.95238700,0.00821235
-7.51164172,0.00000000,2.59904000,3.93700800,0.00805856
-7.43164172,0.00000000,3.29109200,3.92162900,0.00793553
-7.35164172,0.00000000,3.76783900,3.92162900,0.00784326
-7.27164172,0.00000000,4.01390200,3.92162900,0.00784326
-7.19164172,0.00000000,4.04466000,3.92162900,0.00793553
-7.11164172,0.00000000,3.87549200,3.93700800,0.00805856
-7.03164172,0.00000000,3.52177600,3.95238700,0.00821235
-6.95164171,0.00000000,3.06040800,3.95238700,0.00836614
-6.87164171,0.00000000,2.52214600,3.95238700,0.00851993
-6.79164171,0.00000000,1.93774600,3.93700800,0.00858145
-6.71164171,0.00000000,1.36872500,3.93700800,0.00855069
-6.63164171,0.01537894,0.79970470,3.92162900,0.00839690
-6.55164171,0.00000000,0.26144190,3.92162900,0.00805856
-6.47164171,-0.01537894,-0.26144190,3.93700800,0.00756644
-6.39164171,-0.04613681,-0.76894680,3.96776600,0.00688976
-6.31164171,-0.09227362,-1.27645200,4.02928100,0.00602854
-6.23164170,-0.16916830,-1.78395700,4.10617600,0.00501353
-6.15164170,-0.23068400,-2.27608300,4.18307100,0.00396777
-6.07164170,-0.30757870,-2.75283000,4.25996500,0.00286048
-5.99164170,-0.35371550,-3.18344000,4.29072300,0.00184547
-5.91164170,-0.33833660,-3.53715500,4.27534400,0.00098425
-5.83164170,-0.27682080,-3.78321800,4.19845000,0.00036909
-5.75164170,-0.10765260,-3.90625000,4.02928100,0.00003076
-5.67164170,0.13841040,-3.89087100,3.78321800,0.00003076
-5.59164170,0.49212600,-3.73708200,3.44488200,0.00036909
-5.51164169,0.92273620,-3.42950300,3.01427100,0.00098425
-5.43164169,1.43024100,-3.01427100,2.50676700,0.00184547
-5.35164169,1.96850400,-2.52214600,1.98388300,0.00286048
-5.27164169,2.52214600,-1.96850400,1.43024100,0.00396777
-5.19164169,3.01427100,-1.43024100,0.92273620,0.00501353
-5.11164169,3.44488200,-0.93811510,0.49212600,0.00599779
-5.03164169,3.73708200,-0.49212600,0.18454720,0.00685901
-4.95164169,3.90625000,-0.13841040,0.01537894,0.00756644
-4.87164169,3.90625000,0.12303150,0.01537894,0.00808932
-4.79164169,3.73708200,0.30757870,0.18454720,0.00848917
-4.71164168,3.44488200,0.43061020,0.49212600,0.00873524
-4.63164168,3.01427100,0.50750490,0.92273620,0.00891978
-4.55164168,2.52214600,0.53826270,1.43024100,0.00898130
-4.47164168,1.96850400,0.53826270,1.98388300,0.00898130
-4.39164168,1.43024100,0.50750490,2.52214600,0.00891978
