Time,Channel A,Channel B,Channel C,Channel D
(ns),(mV),(mV),(mV),(V)

-15.62666683,-0.10765260,-4.04466000,3.81397600,0.00808932
-15.54666682,-0.26144190,-4.24458600,3.66018700,0.00848917
-15.46666682,-0.33833660,-4.36761800,3.59867100,0.00873524
-15.38666682,-0.33833660,-4.45989200,3.59867100,0.00891978
-15.30666682,-0.30757870,-4.49065000,3.64480800,0.00898130
-15.22666682,-0.23068400,-4.49065000,3.72170300,0.00898130
-15.14666682,-0.16916830,-4.44451300,3.78321800,0.00891978
-15.06666682,-0.09227362,-4.36761800,3.84473400,0.00873524
-14.98666682,-0.04613681,-4.22920700,3.89087100,0.00848917
-14.90666682,-0.01537894,-4.04466000,3.90625000,0.00808932
-14.82666681,0.00000000,-3.78321800,3.92162900,0.00756644
-14.74666681,0.01537894,-3.47564000,3.93700800,0.00685901
-14.66666681,0.00000000,-3.10654500,3.93700800,0.00599779
-14.58666681,0.00000000,-2.67593500,3.95238700,0.00501353
-14.50666681,0.00000000,-2.21456700,3.95238700,0.00396777
-14.42666681,0.00000000,-1.73782000,3.95238700,0.00286048
-14.34666681,0.00000000,-1.26107300,3.95238700,0.00184547
-14.26666681,0.00000000,-0.83046260,3.93700800,0.00098425
-14.18666681,-0.01537894,-0.43061020,3.92162900,0.00036909
-14.10666680,0.00000000,-0.12303150,3.92162900,0.00003076
-14.02666680,0.01537894,0.09227362,3.92162900,0.00003076
-13.94666680,0.04613681,0.21530510,3.92162900,0.00036909
-13.86666680,0.09227362,0.24606300,3.93700800,0.00098425
-13.78666680,0.16916830,0.18454720,3.95238700,0.00184547
-13.70666680,0.23068400,0.06151574,3.95238700,0.00286048
-13.62666680,0.30757870,-0.06151574,3.95238700,0.00396777
-13.54666680,0.35371550,-0.18454720,3.95238700,0.00501353
-13.46666680,0.33833660,-0.24606300,3.93700800,0.00602854
-13.38666680,0.27682080,-0.23068400,3.92162900,0.00688976
-13.30666679,0.10765260,-0.10765260,3.92162900,0.00756644
-13.22666679,-0.13841040,0.13841040,3.92162900,0.00805856
-13.14666679,-0.49212600,0.47674700,3.92162900,0.00839690
-13.06666679,-0.92273620,0.92273620,3.93700800,0.00855069
-12.98666679,-1.43024100,1.43024100,3.95238700,0.00858145
-12.90666679,-1.96850400,1.96850400,3.95238700,0.00851993
-12.82666679,-2.52214600,2.52214600,3.95238700,0.00836614
-12.74666679,-3.02965000,3.01427100,3.95238700,0.00821235
-12.66666679,-3.44488200,3.42950300,3.93700800,0.00805856
-12.58666678,-3.75246000,3.73708200,3.92162900,0.00793553
-12.50666678,-3.90625000,3.89087100,3.92162900,0.00787402
-12.42666678,-3.89087100,3.90625000,3.92162900,0.00784326
-12.34666678,-3.70632400,3.78321800,3.92162900,0.00784326
-12.26666678,-3.35260800,3.53715500,3.93700800,0.00787402
-12.18666678,-2.86048200,3.18344000,3.95238700,0.00787402
-12.10666678,-2.27608300,2.75283000,3.95238700,0.00790477
-12.02666678,-1.67630400,2.27608300,3.95238700,0.00790477
-11.94666678,-1.09190400,1.76857800,3.95238700,0.00790477
-11.86666677,-0.58439960,1.26107300,3.93700800,0.00787402
-11.78666677,-0.21530510,0.75356790,3.92162900,0.00784326
-11.70666677,-0.03075787,0.24606300,3.92162900,0.00784326
-11.62666677,-0.03075787,-0.24606300,3.92162900,0.00784326
-11.54666677,-0.21530510,-0.70743110,3.92162900,0.00784326
-11.46666677,-0.58439960,-1.16879900,3.93700800,0.00787402
-11.38666677,-1.09190400,-1.61478800,3.95238700,0.00790477
-11.30666677,-1.67630400,-2.04539800,3.95238700,0.00790477
-11.22666677,-2.27608300,-2.44525100,3.95238700,0.00790477
-11.14666677,-2.86048200,-2.84510300,3.95238700,0.00790477
-11.06666676,-3.35260800,-3.19881900,3.93700800,0.00787402
-10.98666676,-3.70632400,-3.52177600,3.92162900,0.00784326
-10.90666676,-3.89087100,-3.79859700,3.92162900,0.00784326
-10.82666676,-3.90625000,-4.02928100,3.92162900,0.00784326
-10.74666676,-3.75246000,-4.18307100,3.92162900,0.00784326
-10.66666676,-3.44488200,-4.25996500,3.93700800,0.00787402
-10.58666676,-3.02965000,-4.29072300,3.95238700,0.00790477
-10.50666676,-2.52214600,-4.25996500,3.95238700,0.00790477
-10.42666676,-1.96850400,-4.18307100,3.95238700,0.00790477
-10.34666675,-1.43024100,-4.10617600,3.95238700,0.00790477
-10.26666675,-0.93811510,-4.02928100,3.93700800,0.00787402
-10.18666675,-0.49212600,-3.96776600,3.92162900,0.00784326
-10.10666675,-0.13841040,-3.92162900,3.92162900,0.00784326
-10.02666675,0.12303150,-3.92162900,3.92162900,0.00784326
-9.94666675,0.30757870,-3.96776600,3.92162900,0.00784326
-9.86666675,0.43061020,-4.02928100,3.93700800,0.00787402
-9.78666675,0.50750490,-4.10617600,3.95238700,0.00790477
-9.70666675,0.53826270,-4.18307100,3.95238700,0.00790477
-9.62666674,0.53826270,-4.25996500,3.95238700,0.00790477
-9.54666674,0.50750490,-4.29072300,3.95238700,0.00790477
-9.46666674,0.43061020,-4.27534400,3.93700800,0.00787402
-9.38666674,0.30757870,-4.19845000,3.92162900,0.00784326
-9.30666674,0.12303150,-4.02928100,3.92162900,0.00784326
-9.22666674,-0.13841040,-3.78321800,3.92162900,0.00784326
-9.14666674,-0.46136810,-3.44488200,3.92162900,0.00784326
-9.06666674,-0.83046260,-3.01427100,3.93700800,0.00787402
-8.98666674,-1.27645200,-2.50676700,3.95238700,0.00790477
-8.90666674,-1.73782000,-1.98388300,3.95238700,0.00790477
-8.82666673,-2.21456700,-1.43024100,3.95238700,0.00790477
-8.74666673,-2.67593500,-0.92273620,3.95238700,0.00790477
-8.66666673,-3.10654500,-0.49212600,3.93700800,0.00787402
-8.58666673,-3.47564000,-0.18454720,3.92162900,0.00784326
-8.50666673,-3.78321800,-0.01537894,3.92162900,0.00784326
-8.42666673,-4.04466000,-0.01537894,3.92162900,0.00784326
-8.34666673,-4.22920700,-0.18454720,3.92162900,0.00784326
-8.26666673,-4.36761800,-0.49212600,3.93700800,0.00787402
-8.18666673,-4.44451300,-0.92273620,3.95238700,0.00790477
-8.10666672,-4.49065000,-1.43024100,3.95238700,0.00790477
-8.02666672,-4.49065000,-1.98388300,3.95238700,0.00790477
-7.94666672,-4.45989200,-2.50676700,3.93700800,0.00787402
-7.86666672,-4.36761800,-3.01427100,3.93700800,0.00787402
-7.78666672,-4.24458600,-3.44488200,3.92162900,0.00784326
-7.70666672,-4.04466000,-3.78321800,3.92162900,0.00784326
-7.62666672,-3.78321800,-4.02928100,3.93700800,0.00787402
-7.54666672,-3.42950300,-4.19845000,3.96776600,0.00793553
-7.46666672,-2.99889300,-4.27534400,4.02928100,0.00805856
-7.38666672,-2.50676700,-4.29072300,4.10617600,0.00821235
-7.30666671,-1.98388300,-4.25996500,4.18307100,0.00836614
-7.22666671,-1.43024100,-4.18307100,4.25996500,0.00851993
-7.14666671,-0.92273620,-4.10617600,4.29072300,0.00858145
-7.06666671,-0.49212600,-4.02928100,4.27534400,0.00855069
-6.98666671,-0.16916830,-3.96776600,4.19845000,0.00839690
-6.90666671,-0.01537894,-3.93700800,4.02928100,0.00805856
-6.82666671,-0.03075787,-3.92162900,3.78321800,0.00756644
-6.74666671,-0.23068400,-3.92162900,3.44488200,0.00688976
-6.66666671,-0.58439960,-3.93700800,3.01427100,0.00602854
-6.58666670,-1.09190400,-3.93700800,2.50676700,0.00501353
-6.50666670,-1.67630400,-3.95238700,1.98388300,0.00396777
-6.42666670,-2.27608300,-3.95238700,1.43024100,0.00286048
-6.34666670,-2.86048200,-3.95238700,0.92273620,0.00184547
-6.26666670,-3.35260800,-3.93700800,0.49212600,0.00098425
-6.18666670,-3.70632400,-3.92162900,0.18454720,0.00036909
-6.10666670,-3.89087100,-3.92162900,0.01537894,0.00003076
-6.02666670,-3.90625000,-3.92162900,0.01537894,0.00003076
-5.94666670,-3.75246000,-3.92162900,0.18454720,0.00036909
-5.86666669,-3.44488200,-3.93700800,0.49212600,0.00098425
-5.78666669,-3.02965000,-3.95238700,0.92273620,0.00184547
-5.70666669,-2.52214600,-3.95238700,1.43024100,0.00286048
-5.62666669,-1.96850400,-3.95238700,1.98388300,0.00396777
-5.54666669,-1.43024100,-3.93700800,2.50676700,0.00501353
-5.46666669,-0.93811510,-3.93700800,3.01427100,0.00602854
-5.38666669,-0.49212600,-3.92162900,3.44488200,0.00688976
-5.30666669,-0.13841040,-3.92162900,3.78321800,0.00756644
-5.22666669,0.12303150,-3.93700800,4.02928100,0.00805856
-5.14666669,0.30757870,-3.96776600,4.19845000,0.00839690
-5.06666668,0.43061020,-4.02928100,4.27534400,0.00855069
-4.98666668,0.50750490,-4.10617600,4.29072300,0.00858145
-4.90666668,0.53826270,-4.18307100,4.25996500,0.00851993
-4.82666668,0.53826270,-4.25996500,4.18307100,0.00836614
-4.74666668,0.50750490,-4.29072300,4.10617600,0.00821235
