Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,5.7e-09,5.7e-09,5.7e-09,5.7e-09
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.1,0.1
Vertical Position,-3.88,-3.98,-3.8,-3.96
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.770e-08,0.004,-0.006,-0.008,0.008
-4.750e-08,0,-0.002,4.44089e-17,0.008
-4.730e-08,0,-0.006,-0.004,0
-4.710e-08,0,-0.006,-0.004,0.004
-4.690e-08,0,-0.002,-0.004,0
-4.670e-08,-0.008,-0.006,-0.004,0.004
-4.650e-08,-0.004,-0.01,-0.004,0.004
-4.630e-08,-0.004,-0.006,-0.004,0.004
-4.610e-08,-0.004,-0.002,-0.008,0.004
-4.590e-08,-0.008,-0.006,-0.008,0.004
-4.570e-08,0,-0.002,-0.008,0.008
-4.550e-08,-0.004,-0.002,-0.004,0.004
-4.530e-08,0,-0.006,-0.008,0
-4.510e-08,-0.004,-0.006,-0.004,0
-4.490e-08,0,-0.002,-0.008,0.008
-4.470e-08,-0.004,-0.002,4.44089e-17,0
-4.450e-08,-0.004,-0.002,-0.008,0.008
-4.430e-08,-0.008,-0.002,-0.008,0.004
-4.410e-08,-0.004,-0.002,-0.004,0
-4.390e-08,-0.008,-0.002,-0.004,0.004
-4.370e-08,0,0.002,-0.008,0.008
-4.350e-08,-0.008,-0.006,-0.004,0.004
-4.330e-08,-0.008,-0.002,-0.012,0.008
-4.310e-08,-0.012,-0.014,-0.008,0.004
-4.290e-08,-0.008,-0.006,-0.008,0.004
-4.270e-08,-0.008,-0.01,-0.012,0.008
-4.250e-08,-0.004,-0.006,-0.008,0
-4.230e-08,0,-0.01,4.44089e-17,0.004
-4.210e-08,0,-0.006,-0.008,0
-4.190e-08,-0.008,-0.006,-0.008,0.004
-4.170e-08,-0.008,-0.006,-0.008,0.004
-4.150e-08,-0.008,-0.006,-0.004,0.004
-4.130e-08,-0.004,0.002,-0.008,0.008
-4.110e-08,-0.004,-0.002,-0.008,0
-4.090e-08,0,-0.002,-0.008,0
-4.070e-08,-0.004,0.002,-0.008,0
-4.050e-08,-0.004,-0.002,-0.008,0
-4.030e-08,0,-0.01,-0.008,0.004
-4.010e-08,0.008,-0.002,4.44089e-17,0
-3.990e-08,0,-0.002,-0.004,0.004
-3.970e-08,0.004,-0.002,-0.008,0.004
-3.950e-08,-0.008,-0.002,-0.008,0.008
-3.930e-08,0,-0.002,-0.008,0.004
-3.910e-08,-0.004,-0.002,-0.004,-0.004
-3.890e-08,0,-0.002,-0.008,0
-3.870e-08,-0.008,-0.01,-0.004,0
-3.850e-08,-0.004,-0.006,-0.004,-0.004
-3.830e-08,-0.008,-0.01,-0.004,0
-3.810e-08,0,-0.002,-0.008,0.012
-3.790e-08,-0.004,-0.006,-0.004,0.008
-3.770e-08,0,-0.01,-0.008,0
-3.750e-08,-0.008,-0.006,-0.012,0.008
-3.730e-08,-0.004,-0.002,-0.008,0.008
-3.710e-08,-0.012,-0.002,-0.004,0.008
-3.690e-08,0,0.002,-0.008,0.004
-3.670e-08,0,-0.002,-0.008,0.004
-3.650e-08,0.008,-0.002,-0.004,0.008
-3.630e-08,0,-0.002,-0.004,0.008
-3.610e-08,0,-0.002,-0.004,0
-3.590e-08,-0.008,-0.002,-0.004,-0.004
-3.570e-08,0,0.002,-0.008,0.004
-3.550e-08,-0.004,-0.006,-0.008,0.004
-3.530e-08,0,-0.002,-0.008,0.004
-3.510e-08,-0.004,-0.006,4.44089e-17,0.008
-3.490e-08,0,0.002,-0.004,0.004
-3.470e-08,-0.008,-0.006,4.44089e-17,0.004
-3.450e-08,0,-0.002,-0.008,0
-3.430e-08,-0.004,-0.01,-0.004,0.008
-3.410e-08,0,-0.002,-0.008,0.012
-3.390e-08,-0.004,-0.002,-0.004,0.008
-3.370e-08,-0.004,-0.002,-0.004,0.008
-3.350e-08,-0.004,-0.006,-0.008,0.008
-3.330e-08,0,-0.01,-0.008,0.008
-3.310e-08,-0.004,-0.01,-0.004,0.008
-3.290e-08,0,-0.006,-0.008,0
-3.270e-08,-0.004,-0.01,-0.004,0.008
-3.250e-08,0,-0.002,-0.008,0.008
-3.230e-08,-0.008,-0.006,-0.008,0.008
-3.210e-08,0,-0.002,-0.008,0.008
-3.190e-08,0,-0.006,4.44089e-17,0.004
-3.170e-08,-0.008,-0.002,-0.004,0.004
-3.150e-08,-0.004,-0.006,-0.008,0.004
-3.130e-08,0,-0.002,-0.008,0
-3.110e-08,0,-0.01,-0.004,0.008
-3.090e-08,0.004,-0.002,4.44089e-17,0.004
-3.070e-08,-0.016,-0.002,-0.004,0.008
-3.050e-08,0,-0.002,-0.004,0.008
-3.030e-08,0,-0.006,-0.004,0.004
-3.010e-08,0.004,-0.002,-0.004,0.004
-2.990e-08,-0.004,-0.006,-0.004,0.008
-2.970e-08,-0.008,-0.002,-0.004,0
-2.950e-08,-0.008,-0.002,-0.004,0.004
-2.930e-08,-0.004,-0.002,-0.008,0.004
-2.910e-08,-0.008,0.002,-0.008,0
-2.890e-08,0,0.002,-0.008,0.004
-2.870e-08,-0.008,-0.002,4.44089e-17,0.008
-2.850e-08,0,-0.01,-0.008,0.008
-2.830e-08,-0.004,-0.01,-0.004,0.008
-2.810e-08,-0.004,-0.002,-0.008,0
-2.790e-08,-0.004,-0.006,-0.004,0
-2.770e-08,-0.008,0.002,-0.012,0.008
-2.750e-08,-0.012,-0.01,-0.004,0.008
-2.730e-08,0,-0.002,-0.004,0.008
-2.710e-08,0,0.002,4.44089e-17,0.004
-2.690e-08,0.004,-0.002,-0.008,0.004
-2.670e-08,-0.004,-0.01,-0.008,0.012
-2.650e-08,0,0.002,-0.008,0.012
-2.630e-08,-0.008,-0.002,-0.004,0.008
-2.610e-08,-0.004,0.002,-0.004,0
-2.590e-08,-0.004,-0.01,-0.004,0.004
-2.570e-08,-0.004,-0.01,-0.004,0.008
-2.550e-08,-0.004,-0.01,4.44089e-17,0.008
-2.530e-08,-0.004,-0.002,-0.012,0
-2.510e-08,-0.008,-0.002,-0.008,0.004
-2.490e-08,0,0.002,-0.012,0.008
-2.470e-08,-0.004,-0.006,-0.012,0.008
-2.450e-08,0,-0.002,-0.008,0
-2.430e-08,0,-0.002,-0.008,0
-2.410e-08,0,-0.002,-0.008,0.008
-2.390e-08,0,-0.002,-0.008,0.008
-2.370e-08,0,-0.002,-0.004,0.004
-2.350e-08,-0.008,-0.002,0.004,0.008
-2.330e-08,0.004,0.002,-0.004,0.008
-2.310e-08,-0.008,-0.002,-0.008,0.004
-2.290e-08,-0.008,-0.002,-0.016,0.004
-2.270e-08,-0.008,-0.01,-0.008,0.008
-2.250e-08,-0.004,-0.006,-0.004,0
-2.230e-08,-0.008,-0.002,0.004,0.004
